i,loss,ce,kl,logp,qed,sas,accuracy,prec
17920,4.291619300842285,1.2467341423034668,0.1464291214942932,0.6962456107139587,0.04109754040837288,11.295769691467285,0.6078125238418579,0.0
18432,4.136425018310547,1.3289655447006226,0.1538785696029663,0.6020398736000061,0.02012733928859234,10.453792572021484,0.6089843511581421,0.0
18944,3.7237398624420166,1.2765519618988037,0.18087878823280334,0.5979487895965576,0.04665819928050041,8.963266372680664,0.6078125238418579,0.0
19456,4.325774192810059,1.2837560176849365,0.1431664228439331,0.6159023642539978,0.022746451199054718,11.386258125305176,0.5843750238418579,0.0
19968,3.463685989379883,1.2668018341064453,0.15961331129074097,0.7318301200866699,0.036190662533044815,7.8599019050598145,0.6039062738418579,0.0
20480,4.175357818603516,1.3783823251724243,0.13018088042736053,0.800678551197052,0.02845904231071472,10.228583335876465,0.59375,0.0
20992,3.6044440269470215,1.3575479984283447,0.17406165599822998,0.6906534433364868,0.014296888373792171,8.108572006225586,0.5960937738418579,0.0
21504,3.381525993347168,1.367504358291626,0.1529839187860489,0.4650987982749939,0.02316991239786148,7.414833068847656,0.619140625,0.0
22016,2.8023414611816406,1.3016982078552246,0.1588020920753479,0.6755095720291138,0.024660740047693253,5.1436004638671875,0.5863281488418579,0.0
22528,2.8917102813720703,1.3302322626113892,0.12597906589508057,0.4930430054664612,0.025570129975676537,5.601320266723633,0.6039062738418579,0.0
23040,2.716064214706421,1.2752127647399902,0.14747831225395203,0.4503679871559143,0.015550600364804268,5.1500091552734375,0.600390613079071,0.0
23552,2.416731834411621,1.3698921203613281,0.14177978038787842,0.638922929763794,0.014788269996643066,3.391867160797119,0.6109374761581421,0.0
24064,2.4841127395629883,1.2740675210952759,0.13613975048065186,0.5118993520736694,0.020676694810390472,4.171464920043945,0.595703125,0.0
24576,2.2126853466033936,1.2897136211395264,0.11372177302837372,0.3083133101463318,0.01038211490958929,3.259469509124756,0.600781261920929,0.0
25088,2.266817569732666,1.3134608268737793,0.14458702504634857,0.36803263425827026,0.013044113293290138,3.2877631187438965,0.6089844107627869,0.0
25600,2.145840883255005,1.3082356452941895,0.1554701030254364,0.59537672996521,0.021751664578914642,2.577822685241699,0.6003906726837158,0.0
26112,2.019517660140991,1.2971292734146118,0.16026096045970917,0.36221790313720703,0.009592563845217228,2.3574819564819336,0.5828125476837158,0.0
26624,1.9213008880615234,1.2888351678848267,0.14372724294662476,0.37220287322998047,0.01250490639358759,2.00142765045166,0.608593761920929,0.0
27136,2.060448169708252,1.3204827308654785,0.1750183403491974,0.2580562233924866,0.013097570277750492,2.5136890411376953,0.607421875,0.0
27648,2.4286177158355713,1.3218562602996826,0.15233351290225983,0.39998286962509155,0.012319893576204777,3.8624091148376465,0.611328125,0.0
28160,1.9686779975891113,1.32077157497406,0.18821537494659424,0.4621443748474121,0.013614434748888016,1.9276514053344727,0.5953124761581421,0.0
28672,1.7528269290924072,1.2979826927185059,0.18513959646224976,0.5043361186981201,0.015081792138516903,1.1148195266723633,0.6164063215255737,0.0
29184,1.8691112995147705,1.3700224161148071,0.13403402268886566,0.3488132357597351,0.006231547333300114,1.5072766542434692,0.6058593988418579,0.0
29696,1.7148269414901733,1.2537305355072021,0.1534252166748047,0.6134183406829834,0.007785923779010773,1.069756031036377,0.591015636920929,0.0
30208,1.985329270362854,1.3493387699127197,0.13637104630470276,0.5144605040550232,0.007851445116102695,1.8852789402008057,0.606249988079071,0.0
30720,1.878896951675415,1.337256669998169,0.19562506675720215,0.4514915645122528,0.008066173642873764,1.5113778114318848,0.5957031846046448,0.0
31232,1.644829511642456,1.332788348197937,0.15109175443649292,0.3532804548740387,0.004280381370335817,0.7395119667053223,0.5843750238418579,0.0
31744,1.7171552181243896,1.3137928247451782,0.1657128930091858,0.3828262686729431,0.0054183537140488625,1.0594918727874756,0.5980468988418579,0.0
32256,1.7841124534606934,1.3387620449066162,0.17412836849689484,0.5271594524383545,0.004682809114456177,1.0754308700561523,0.598828136920929,0.0
32768,1.8926552534103394,1.339775800704956,0.1339620053768158,0.6427944302558899,0.006134207360446453,1.4286270141601562,0.6062500476837158,0.0
33280,1.7029304504394531,1.2641347646713257,0.15412655472755432,0.5797092914581299,0.007632201071828604,1.01371431350708,0.602734386920929,0.0
33792,1.771059274673462,1.3416965007781982,0.1371738612651825,0.31969818472862244,0.005699942819774151,1.2548795938491821,0.6015625,0.0
34304,1.8590266704559326,1.2613420486450195,0.12051864713430405,0.3673771619796753,0.006311226636171341,1.896531105041504,0.5929688215255737,0.0
34816,1.7162214517593384,1.2874962091445923,0.13292016088962555,0.3868171274662018,0.0077292416244745255,1.187434434890747,0.606640636920929,0.0
35328,1.6748404502868652,1.2711492776870728,0.1555485725402832,0.32134199142456055,0.004792019724845886,1.1330820322036743,0.5972656011581421,0.0
35840,1.6633927822113037,1.2346850633621216,0.13756246864795685,0.36956289410591125,0.005723967216908932,1.201982021331787,0.602343738079071,0.0
36352,2.058650255203247,1.393617868423462,0.13047154247760773,0.6793909668922424,0.005962253548204899,1.8443043231964111,0.6156250238418579,0.0
