i,time,loss,ce,kl,logp,qed,sas,accuracy,prec
4500,485.35587072372437,                        1.2079541683197021,1.207634449005127,4.321974277496338,                        1.760192632675171,0.004435360431671143,3.162616729736328,                        0.619140625,0.0
4600,496.1118896007538,                        1.2047085762023926,1.204393744468689,4.613626003265381,                        1.9074079990386963,0.007544231601059437,2.044813394546509,                        0.6261718273162842,0.0
4700,506.93143463134766,                        1.1097851991653442,1.1095337867736816,3.962524175643921,                        1.1290992498397827,0.0027080103754997253,1.3396756649017334,                        0.6273437142372131,0.0
4800,517.6867649555206,                        1.2658404111862183,1.2655084133148193,5.40799617767334,                        1.496835708618164,0.00503956526517868,1.3187708854675293,                        0.6429687738418579,0.0
4900,528.4855651855469,                        1.2107510566711426,1.2104153633117676,4.723527431488037,                        2.3272767066955566,0.006998937577009201,2.377857208251953,                        0.6324218511581421,0.0
5000,539.2350478172302,                        1.2053356170654297,1.2050230503082275,4.636636734008789,                        1.4983479976654053,0.0034472814295440912,2.2897984981536865,                        0.661328136920929,0.0
5100,550.0033025741577,                        1.2034718990325928,1.2031373977661133,4.877315521240234,                        2.134406805038452,0.007101425435394049,2.130250930786133,                        0.6398437023162842,0.0
5200,560.759642124176,                        1.3101283311843872,1.3097238540649414,6.16016149520874,                        1.7489781379699707,0.006955595687031746,2.748115301132202,                        0.6410156488418579,0.0
5300,571.5491616725922,                        1.2591503858566284,1.2587921619415283,5.8499250411987305,                        1.1729273796081543,0.004268220160156488,1.8246409893035889,                        0.6152343153953552,0.0
5400,582.3297226428986,                        1.1432019472122192,1.1429269313812256,4.223142623901367,                        1.8848987817764282,0.00434169452637434,1.0930906534194946,                        0.6218749284744263,0.0
5500,593.1542904376984,                        1.1850248575210571,1.184700608253479,5.07875919342041,                        1.4575786590576172,0.004982074722647667,1.8001586198806763,                        0.6167968511581421,0.0
5600,603.9189505577087,                        1.1626920700073242,1.162407636642456,4.399107456207275,                        1.3926702737808228,0.005354410968720913,1.6038198471069336,                        0.6390625238418579,0.0
5700,614.7104938030243,                        1.13998544216156,1.1396872997283936,4.638333320617676,                        1.3412433862686157,0.0043001556769013405,1.7328832149505615,                        0.6468750238418579,0.0
5800,625.4641878604889,                        1.1236035823822021,1.1233049631118774,4.815968036651611,                        1.1141278743743896,0.0038300007581710815,1.5395691394805908,                        0.628125011920929,0.0
5900,636.3293833732605,                        1.1454033851623535,1.1451209783554077,4.60012674331665,                        1.1819603443145752,0.0055665201507508755,1.2136287689208984,                        0.633593738079071,0.0
6000,647.09059715271,                        1.1173429489135742,1.1170451641082764,4.424321174621582,                        1.5067265033721924,0.003538756864145398,2.0890817642211914,                        0.6277344226837158,0.0
6100,657.8941884040833,                        1.2046058177947998,1.2042183876037598,6.019466400146484,                        1.478807806968689,0.005079983733594418,2.5343122482299805,                        0.633593738079071,0.0
6200,668.657151222229,                        1.3031747341156006,1.3027933835983276,6.0251898765563965,                        1.6606395244598389,0.007052105851471424,2.041558265686035,                        0.6320312023162842,0.0
6300,679.4804060459137,                        1.1036317348480225,1.1033411026000977,4.257599830627441,                        1.335876703262329,0.0037624817341566086,2.3205933570861816,                        0.622265636920929,0.0
6400,690.246169090271,                        1.185208797454834,1.1848905086517334,5.008378028869629,                        1.2541154623031616,0.003120635636150837,1.8848519325256348,                        0.6332031488418579,0.0
6500,701.0496470928192,                        1.1267160177230835,1.126448154449463,4.181167125701904,                        1.4243344068527222,0.0066571603529155254,1.2996282577514648,                        0.6363281011581421,0.0
6600,711.8148000240326,                        1.2371549606323242,1.236789345741272,5.923911094665527,                        1.6617529392242432,0.004665755666792393,1.521744728088379,                        0.6324218511581421,0.0
6700,722.6378800868988,                        1.1609206199645996,1.1606022119522095,5.183353900909424,                        1.3345199823379517,0.003761641215533018,1.3745110034942627,                        0.643750011920929,0.0
6800,733.3974988460541,                        1.1670728921890259,1.1666984558105469,5.754095554351807,                        1.4908277988433838,0.003869179869070649,2.5472147464752197,                        0.621874988079071,0.0
6900,744.2209539413452,                        1.1504840850830078,1.150156855583191,5.0846147537231445,                        1.7068138122558594,0.006609185133129358,1.6863669157028198,                        0.637499988079071,0.0
7000,755.0064172744751,                        1.1612472534179688,1.1608930826187134,5.898964881896973,                        1.2438585758209229,0.004059826023876667,1.4391226768493652,                        0.6257812976837158,0.0
7100,765.8455581665039,                        1.2196801900863647,1.2193496227264404,5.2729997634887695,                        1.472482442855835,0.0037911315448582172,1.6123828887939453,                        0.6359375715255737,0.0
7200,776.6254377365112,                        1.1418551206588745,1.1415334939956665,4.9995269775390625,                        1.588392734527588,0.004143526311963797,1.7416412830352783,                        0.6273437738418579,0.0
7300,787.4931299686432,                        1.1482807397842407,1.147972583770752,4.599677085876465,                        1.8253364562988281,0.005412941798567772,1.8345855474472046,                        0.6316406726837158,0.0
7400,798.2812542915344,                        1.2451808452606201,1.244767427444458,6.893760681152344,                        1.0971311330795288,0.0031752614304423332,2.013432025909424,                        0.61328125,0.0
7500,809.132435798645,                        1.1587421894073486,1.1584174633026123,4.729103088378906,                        1.6264729499816895,0.00628103269264102,2.524568557739258,                        0.6429687738418579,0.0
7600,819.9132981300354,                        1.1595416069030762,1.1591951847076416,5.449796676635742,                        1.7538025379180908,0.004561582114547491,1.6672394275665283,                        0.6207031011581421,0.0
7700,830.7288565635681,                        1.1460001468658447,1.1456793546676636,5.007997035980225,                        1.8301007747650146,0.005415379535406828,1.4340728521347046,                        0.6425780653953552,0.0
7800,841.483668088913,                        1.2315369844436646,1.2311452627182007,5.989473342895508,                        1.9340684413909912,0.004907851107418537,2.366039752960205,                        0.6285156011581421,0.0
7900,852.2856724262238,                        1.1582602262496948,1.1579068899154663,4.9181132316589355,                        2.270048141479492,0.00576023617759347,2.8192241191864014,                        0.6148437261581421,0.0
8000,863.0543141365051,                        1.156044602394104,1.1557132005691528,5.285388469696045,                        1.143479824066162,0.005036632530391216,1.9488770961761475,                        0.6242188215255737,0.0
8100,873.8207814693451,                        1.1301640272140503,1.1298573017120361,5.020066261291504,                        1.2629915475845337,0.003213568590581417,1.2795530557632446,                        0.608593761920929,0.0
8200,884.5573568344116,                        1.2277851104736328,1.2274255752563477,5.85892391204834,                        1.3050867319107056,0.0046781934797763824,1.7420707941055298,                        0.6363281607627869,0.0
8300,895.3241283893585,                        1.2073273658752441,1.2069578170776367,5.829476356506348,                        1.8265036344528198,0.007915210910141468,1.7798900604248047,                        0.6332031488418579,0.0
8400,906.0710909366608,                        1.1966890096664429,1.1963199377059937,5.9597930908203125,                        1.4851382970809937,0.0032209595665335655,1.7816365957260132,                        0.637890636920929,0.0
8500,916.8512334823608,                        1.1355643272399902,1.1352717876434326,4.616371154785156,                        1.634666919708252,0.003859969787299633,1.2182724475860596,                        0.6156250238418579,0.0
8600,927.6013581752777,                        1.1476243734359741,1.1472893953323364,5.3422040939331055,                        1.3329472541809082,0.003252125810831785,1.7990490198135376,                        0.641796886920929,0.0
8700,938.4450039863586,                        1.149137258529663,1.1487982273101807,5.084809303283691,                        2.125401020050049,0.008308403193950653,1.8391542434692383,                        0.6304687261581421,0.0
8800,949.226236820221,                        1.2184698581695557,1.2180864810943604,5.943310260772705,                        1.8183884620666504,0.004912796430289745,2.1881422996520996,                        0.6519531607627869,0.0
8900,960.0240495204926,                        1.2153841257095337,1.215000867843628,6.37044620513916,                        1.318251609802246,0.0040336064994335175,1.6159796714782715,                        0.6292968988418579,0.0
9000,970.8122100830078,                        1.1525777578353882,1.1522531509399414,5.155988693237305,                        1.4742436408996582,0.004910711664706469,1.6077229976654053,                        0.6246094107627869,0.0
9100,981.604001045227,                        1.2001235485076904,1.1997343301773071,6.518939018249512,                        1.642902135848999,0.007169242016971111,1.208351492881775,                        0.6457030773162842,0.0
9200,992.3693132400513,                        1.214827299118042,1.2144567966461182,5.5189127922058105,                        1.7725627422332764,0.008108162321150303,2.654195785522461,                        0.632031261920929,0.0
9300,1003.1530146598816,                        1.1305087804794312,1.1301542520523071,5.814008712768555,                        1.3775103092193604,0.003852647263556719,1.5351368188858032,                        0.6371093392372131,0.0
9400,1013.9141845703125,                        1.2157456874847412,1.2152844667434692,7.09132194519043,                        2.3713645935058594,0.01216534711420536,2.592154026031494,                        0.614062488079071,0.0
9500,1024.7455325126648,                        1.169291615486145,1.1689112186431885,6.244863986968994,                        1.4456501007080078,0.004002224653959274,1.6606049537658691,                        0.6304687261581421,0.0
9600,1035.4989433288574,                        1.2183297872543335,1.2179381847381592,5.67443323135376,                        2.4091811180114746,0.004101869650185108,2.671523332595825,                        0.6402343511581421,0.0
9700,1046.2620582580566,                        1.1986424922943115,1.198258876800537,6.313266277313232,                        1.3084511756896973,0.003801687154918909,1.7875632047653198,                        0.629687488079071,0.0
9800,1056.9914331436157,                        1.1876863241195679,1.1872758865356445,6.1925764083862305,                        2.3487532138824463,0.004431656561791897,2.3655433654785156,                        0.6363281607627869,0.0
9900,1067.7490305900574,                        1.0891507863998413,1.0888336896896362,4.784208297729492,                        1.3245635032653809,0.0064199259504675865,2.3194220066070557,                        0.6421874761581421,0.0
10000,1078.4866018295288,                        1.168035626411438,1.167648196220398,6.17625093460083,                        1.670322299003601,0.00432938477024436,1.951826572418213,                        0.642578125,0.0
10100,1089.2982213497162,                        1.1867609024047852,1.1863563060760498,6.824822902679443,                        1.222727656364441,0.005552495364099741,1.6253753900527954,                        0.6304687261581421,0.0
10200,1100.069590806961,                        1.2042086124420166,1.2038278579711914,6.724296569824219,                        1.1283633708953857,0.0052045113407075405,0.7960944175720215,                        0.6499999761581421,0.0
10300,1110.8559789657593,                        1.2487480640411377,1.2483118772506714,7.095481872558594,                        1.9534080028533936,0.006671731360256672,1.7725292444229126,                        0.647656261920929,0.0
10400,1121.6089792251587,                        1.1980239152908325,1.197630763053894,6.480422496795654,                        1.668992519378662,0.003800824750214815,1.4798824787139893,                        0.62890625,0.0
10500,1132.412525653839,                        1.12811279296875,1.1277281045913696,6.594796180725098,                        1.2023146152496338,0.003997134976089001,1.2403837442398071,                        0.618359386920929,0.0
10600,1143.1840188503265,                        1.2065260410308838,1.2061128616333008,6.910637855529785,                        1.4471720457077026,0.004132080357521772,1.603579044342041,                        0.6335936784744263,0.0
10700,1154.0054268836975,                        1.1393210887908936,1.1389225721359253,6.471371650695801,                        1.701935887336731,0.005708381533622742,1.7312415838241577,                        0.642578125,0.0
10800,1164.7654247283936,                        1.2112066745758057,1.2108042240142822,6.680308818817139,                        1.3299654722213745,0.004462857730686665,1.7742645740509033,                        0.6324218511581421,0.0
10900,1175.5880734920502,                        1.0828403234481812,1.082497000694275,5.358402729034424,                        1.6599596738815308,0.004225780721753836,1.839674472808838,                        0.6378905773162842,0.0
11000,1186.3525404930115,                        1.2374236583709717,1.2369682788848877,7.097562789916992,                        2.560427665710449,0.006554008461534977,2.1015777587890625,                        0.627734363079071,0.0
11100,1197.1736679077148,                        1.249264121055603,1.248838186264038,6.938411712646484,                        1.683329463005066,0.0065871612168848515,1.9303700923919678,                        0.6222655773162842,0.0
11200,1207.9312736988068,                        1.1069108247756958,1.1065226793289185,5.765768527984619,                        1.973838448524475,0.0065659754909574986,2.7090442180633545,                        0.661328136920929,0.0
11300,1218.7078850269318,                        1.1264100074768066,1.1260379552841187,5.794007301330566,                        2.0562679767608643,0.004186328500509262,1.7667073011398315,                        0.619921863079071,0.0
11400,1229.4659495353699,                        1.1222647428512573,1.1219173669815063,5.844222068786621,                        1.2236261367797852,0.0032685352489352226,1.2604848146438599,                        0.6472656726837158,0.0
11500,1240.2574763298035,                        1.1764822006225586,1.1760669946670532,7.028587818145752,                        1.47160804271698,0.0033754317555576563,1.3862371444702148,                        0.6484375,0.0
11600,1251.0305836200714,                        1.1759464740753174,1.175553560256958,6.201908588409424,                        1.1681026220321655,0.005467447452247143,2.657632827758789,                        0.6500000357627869,0.0
11700,1261.9283752441406,                        1.236559510231018,1.2360957860946655,7.861506938934326,                        1.6369563341140747,0.006475971080362797,1.5273902416229248,                        0.647656261920929,0.0
11800,1272.6708130836487,                        1.104580044746399,1.104217290878296,6.203187465667725,                        0.8598120808601379,0.0023408529814332724,1.4825094938278198,                        0.626953125,0.0
11900,1283.4310233592987,                        1.134231686592102,1.133815050125122,6.124461650848389,                        2.000723361968994,0.0034025455825030804,3.186147689819336,                        0.626171886920929,0.0
12000,1294.1844918727875,                        1.2260133028030396,1.2255384922027588,7.617093086242676,                        2.155816078186035,0.00801498256623745,2.16015625,                        0.6292968988418579,0.0
12100,1305.0387814044952,                        1.1820837259292603,1.1816545724868774,7.162694454193115,                        1.7216802835464478,0.0072790710255503654,1.4838416576385498,                        0.63671875,0.0
12200,1315.784372806549,                        1.164975643157959,1.1645433902740479,6.813388824462891,                        1.736624002456665,0.004398245830088854,2.5026347637176514,                        0.6460937857627869,0.0
12300,1326.6193752288818,                        1.177242398262024,1.176807165145874,7.35849666595459,                        1.584184169769287,0.004454344045370817,1.437144160270691,                        0.6402343511581421,0.0
12400,1337.3608536720276,                        1.1812126636505127,1.1808161735534668,6.296175956726074,                        1.7648309469223022,0.00523765292018652,2.0055418014526367,                        0.629687488079071,0.0
12500,1348.1276881694794,                        1.1612968444824219,1.1608660221099854,7.099018096923828,                        1.3619705438613892,0.003785954089835286,2.0902366638183594,                        0.653515636920929,0.0
12600,1358.8942487239838,                        1.1206364631652832,1.1202770471572876,6.3390679359436035,                        0.7280892133712769,0.0031150714494287968,1.1116812229156494,                        0.642578125,0.0
12700,1369.692905664444,                        1.1405255794525146,1.1401546001434326,6.1931962966918945,                        1.3286941051483154,0.0036712754517793655,1.4448561668395996,                        0.63671875,0.0
12800,1380.4363327026367,                        1.1976655721664429,1.1971449851989746,9.001635551452637,                        1.7690991163253784,0.004111259710043669,1.3473682403564453,                        0.6136718988418579,0.0
12900,1391.2168629169464,                        1.151613712310791,1.1512269973754883,6.184762954711914,                        1.385737657546997,0.003113378304988146,2.182811975479126,                        0.6339843273162842,0.0
13000,1401.9754476547241,                        1.1418712139129639,1.1414973735809326,6.438174247741699,                        1.366769552230835,0.003554234281182289,0.9329391717910767,                        0.629687488079071,0.0
13100,1412.8277122974396,                        1.2325340509414673,1.232081651687622,7.700861930847168,                        1.558907151222229,0.005731233861297369,1.4523237943649292,                        0.631640613079071,0.0
13200,1423.580069065094,                        1.1947662830352783,1.1943241357803345,7.531954765319824,                        1.1736514568328857,0.004181708209216595,1.7570478916168213,                        0.641406238079071,0.0
13300,1434.3679847717285,                        1.1730462312698364,1.1726223230361938,7.273530960083008,                        1.7941992282867432,0.005508741829544306,0.8807315826416016,                        0.6347655653953552,0.0
13400,1445.116126537323,                        1.168914556503296,1.168454647064209,7.655753135681152,                        1.2406814098358154,0.004629156552255154,2.2535836696624756,                        0.6480469107627869,0.0
13500,1455.912671327591,                        1.1551629304885864,1.1547449827194214,6.962430953979492,                        1.6367669105529785,0.006281407084316015,1.5190486907958984,                        0.653515636920929,0.0
13600,1466.6637694835663,                        1.1853210926055908,1.1849071979522705,7.063861846923828,                        1.4063465595245361,0.0037909243255853653,1.2998319864273071,                        0.6441406011581421,0.0
13700,1477.4552638530731,                        1.1492911577224731,1.1488937139511108,6.755374908447266,                        1.0844038724899292,0.004048133734613657,1.5862163305282593,                        0.6312499642372131,0.0
13800,1488.2056214809418,                        1.1641297340393066,1.1637086868286133,7.222323894500732,                        1.4619770050048828,0.005372833926230669,1.2006655931472778,                        0.6285156607627869,0.0
13900,1499.0137648582458,                        1.159885287284851,1.1594364643096924,7.71327018737793,                        1.3683863878250122,0.004934367723762989,1.4366340637207031,                        0.626953125,0.0
14000,1509.7734541893005,                        1.1607710123062134,1.1603715419769287,6.666423320770264,                        1.3521289825439453,0.0033884767908602953,1.6441601514816284,                        0.6480468511581421,0.0
14100,1520.575851202011,                        1.227158546447754,1.226741909980774,7.057809352874756,                        1.3023673295974731,0.003769745584577322,1.5561461448669434,                        0.643359363079071,0.0
14200,1531.357250213623,                        1.1215901374816895,1.1211621761322021,6.938003063201904,                        1.7846417427062988,0.00482668774202466,1.9306472539901733,                        0.6503905653953552,0.0
14300,1542.1554374694824,                        1.1711344718933105,1.170687198638916,7.456771373748779,                        1.4367846250534058,0.007610558997839689,1.9289494752883911,                        0.6363281607627869,0.0
14400,1552.898514509201,                        1.126607894897461,1.1262025833129883,6.435266971588135,                        1.787899374961853,0.004770273342728615,2.0675063133239746,                        0.625,0.0
14500,1563.69189286232,                        1.1538599729537964,1.1534242630004883,7.124605178833008,                        1.7346887588500977,0.00494627607986331,1.8898791074752808,                        0.6421874761581421,0.0
14600,1574.441477060318,                        1.167305588722229,1.1668522357940674,7.6641340255737305,                        1.5714430809020996,0.003688928671181202,1.5768413543701172,                        0.6496093273162842,0.0
14700,1585.2494568824768,                        1.2264031171798706,1.225888967514038,8.780632972717285,                        1.5717538595199585,0.005711586680263281,1.7773056030273438,                        0.6468750238418579,0.0
14800,1595.9856395721436,                        1.2375818490982056,1.2370774745941162,8.57021427154541,                        1.720621109008789,0.0062160734087228775,1.6710134744644165,                        0.63671875,0.0
14900,1606.7449171543121,                        1.1546521186828613,1.1542068719863892,7.445700168609619,                        1.4083127975463867,0.004064158070832491,1.8893122673034668,                        0.6414062976837158,0.0
15000,1617.4996545314789,                        1.155951738357544,1.1555124521255493,7.483691692352295,                        1.1866281032562256,0.003627785248681903,1.7208842039108276,                        0.6496093273162842,0.0
15100,1628.310554742813,                        1.1295311450958252,1.129124402999878,6.745121002197266,                        1.4221869707107544,0.004309758543968201,1.7276052236557007,                        0.6539062857627869,0.0
15200,1639.0709099769592,                        1.1836068630218506,1.1831318140029907,7.863763809204102,                        1.88606858253479,0.007423215080052614,1.8256847858428955,                        0.642578125,0.0
15300,1649.866421699524,                        1.1080278158187866,1.1076362133026123,6.579668045043945,                        1.6600544452667236,0.004792498424649239,1.160834789276123,                        0.6429688334465027,0.0
15400,1660.6083879470825,                        1.1648969650268555,1.1644837856292725,6.794059753417969,                        1.9478709697723389,0.004905654117465019,1.3993571996688843,                        0.6343749761581421,0.0
15500,1671.4224948883057,                        1.2010812759399414,1.2006237506866455,7.940243244171143,                        1.4256112575531006,0.004800461232662201,1.240708351135254,                        0.6324219107627869,0.0
15600,1682.1795847415924,                        1.1340283155441284,1.1335985660552979,7.291819095611572,                        1.3451582193374634,0.0021840035915374756,1.5718839168548584,                        0.6332030892372131,0.0
15700,1693.0135185718536,                        1.095159649848938,1.0947386026382446,6.505372524261475,                        1.9188604354858398,0.007977643981575966,2.5311198234558105,                        0.6382812261581421,0.0
15800,1703.773460149765,                        1.1844871044158936,1.1840178966522217,8.111783981323242,                        1.4441919326782227,0.005291846580803394,1.3683359622955322,                        0.6253906488418579,0.0
15900,1714.5522146224976,                        1.0811176300048828,1.0807063579559326,6.434243202209473,                        2.4059314727783203,0.00457166088744998,1.7421573400497437,                        0.625,0.0
16000,1725.3023891448975,                        1.1277782917022705,1.1273249387741089,7.415685176849365,                        2.2039763927459717,0.00278231012634933,1.5667270421981812,                        0.6488281488418579,0.0
16100,1736.1183023452759,                        1.2435823678970337,1.2430651187896729,9.099212646484375,                        1.230094313621521,0.0036824671551585197,1.4796611070632935,                        0.625781238079071,0.0
16200,1746.8889210224152,                        1.2048028707504272,1.2042526006698608,9.635625839233398,                        1.4119610786437988,0.0035170218907296658,1.5771455764770508,                        0.631640613079071,0.0
16300,1757.6719517707825,                        1.2009589672088623,1.200494408607483,7.89204740524292,                        1.2381986379623413,0.0051584928296506405,1.8869911432266235,                        0.6453125476837158,0.0
16400,1768.4369826316833,                        1.2128894329071045,1.212437629699707,7.520976543426514,                        1.6208875179290771,0.004595525097101927,1.8055801391601562,                        0.6355469226837158,0.0
16500,1779.2624447345734,                        1.1296223402023315,1.1292208433151245,6.964260101318359,                        0.8408440947532654,0.003946048207581043,1.507728099822998,                        0.6429687738418579,0.0
16600,1790.0359921455383,                        1.0999441146850586,1.099543809890747,7.101004600524902,                        0.8036407232284546,0.002813049592077732,1.1437594890594482,                        0.6109375357627869,0.0
16700,1800.8648045063019,                        1.0743396282196045,1.0739765167236328,5.982003688812256,                        1.7035574913024902,0.0042990511283278465,1.2069766521453857,                        0.634765625,0.0
16800,1811.663408756256,                        1.1232047080993652,1.122810959815979,6.966092109680176,                        0.7826800346374512,0.0030301439110189676,1.1785165071487427,                        0.643359363079071,0.0
16900,1822.5319163799286,                        1.1245020627975464,1.1240776777267456,6.772394180297852,                        2.5280508995056152,0.007118611596524715,1.4218060970306396,                        0.646484375,0.0
