i,loss,ce,kl,logp,qed,sas,accuracy,prec
60416,1.1999120712280273,1.1963822841644287,20.000568389892578,2.0786361694335938,0.0068052238784730434,2.950845718383789,0.6394531726837158,0.0
60928,1.2734525203704834,1.2698204517364502,21.56717300415039,1.9967247247695923,0.005136118270456791,2.1931819915771484,0.6496093273162842,0.0
61440,1.1621623039245605,1.1588749885559082,19.750465393066406,1.8612289428710938,0.006303621456027031,1.6985795497894287,0.6277344226837158,0.0
61952,1.2515954971313477,1.2479819059371948,21.826641082763672,1.3989031314849854,0.005352819804102182,2.4000906944274902,0.639843761920929,0.0
62464,1.1466948986053467,1.1434495449066162,19.49383544921875,1.566551923751831,0.004374529235064983,1.9543133974075317,0.630078136920929,0.0
62976,1.177079677581787,1.1739089488983154,19.783573150634766,1.4436216354370117,0.0067689260467886925,1.2565232515335083,0.6273437738418579,0.0
63488,1.2079157829284668,1.2044943571090698,20.39537811279297,1.4137345552444458,0.004428030923008919,2.4545786380767822,0.6371093988418579,0.0
64000,1.1953517198562622,1.191852331161499,20.516536712646484,2.0362119674682617,0.0051806168630719185,2.263012647628784,0.6410156488418579,0.0
64512,1.2181544303894043,1.214671015739441,20.90345001220703,1.4195592403411865,0.0034014559350907803,2.381415843963623,0.633984386920929,0.0
65024,1.2777442932128906,1.274120569229126,22.473804473876953,1.6218702793121338,0.005373567342758179,1.6016380786895752,0.646484375,0.0
65536,1.2836594581604004,1.2799428701400757,21.275386810302734,1.872028112411499,0.004860623739659786,3.208850383758545,0.6253906488418579,0.0
66048,1.1938786506652832,1.1903512477874756,20.80733299255371,1.524107575416565,0.0045551881194114685,2.6839661598205566,0.6253906488418579,0.0
66560,1.171334147453308,1.1681193113327026,19.684226989746094,1.6897196769714355,0.006085038650780916,1.422610878944397,0.635546863079071,0.0
67072,1.1584632396697998,1.155174970626831,19.25010108947754,2.17742919921875,0.004122892394661903,1.8926029205322266,0.6265624761581421,0.0
67584,1.117671251296997,1.1145988702774048,19.025638580322266,1.4539306163787842,0.004469750449061394,1.3081400394439697,0.630859375,0.0
68096,1.2003697156906128,1.1972321271896362,19.500911712646484,1.106734037399292,0.004685418680310249,1.6425962448120117,0.623828113079071,0.0
68608,1.1489746570587158,1.1458494663238525,18.252229690551758,1.4238479137420654,0.007038205396384001,2.48399019241333,0.6242187023162842,0.0
69120,1.2014079093933105,1.198215365409851,19.38117218017578,1.6812254190444946,0.005127365700900555,1.5771260261535645,0.637890636920929,0.0
69632,1.2274680137634277,1.224180817604065,19.660837173461914,1.5382754802703857,0.005763222463428974,2.1113531589508057,0.621874988079071,0.0
70144,1.1084415912628174,1.105571985244751,17.209060668945312,1.9328168630599976,0.0036103951279073954,1.2083203792572021,0.6382812261581421,0.0
70656,1.1516376733779907,1.1485722064971924,18.68124771118164,1.7234207391738892,0.0038386210799217224,1.334152102470398,0.6406250596046448,0.0
71168,1.07502019405365,1.0721533298492432,17.102388381958008,1.2741330862045288,0.003262906800955534,1.9548954963684082,0.6253906488418579,0.0
71680,1.1953213214874268,1.1919031143188477,19.391983032226562,1.7744169235229492,0.006873223930597305,3.071989059448242,0.6429687738418579,0.0
72192,1.190991997718811,1.1878997087478638,18.39340591430664,1.9203858375549316,0.004783112555742264,1.6154663562774658,0.6390625238418579,0.0
72704,1.240993857383728,1.237625002861023,20.810434341430664,1.732458233833313,0.005564711522310972,1.3468704223632812,0.6316406726837158,0.0
73216,1.2367945909500122,1.2334433794021606,20.126522064208984,1.8897244930267334,0.006517773028463125,1.7475812435150146,0.6304687261581421,0.0
73728,1.1066044569015503,1.1036943197250366,16.927303314208984,1.3203518390655518,0.0040143015794456005,2.3900883197784424,0.633984386920929,0.0
74240,1.2030543088912964,1.1998240947723389,19.937767028808594,1.539076328277588,0.005150854587554932,1.429200291633606,0.6207031011581421,0.0
74752,1.2083818912506104,1.2051481008529663,19.06716537475586,1.550197958946228,0.00541854090988636,2.3146424293518066,0.6253906488418579,0.0
75264,1.2321231365203857,1.2289366722106934,18.93019676208496,1.5237957239151,0.004563234280794859,2.142707347869873,0.628125011920929,0.0
75776,1.2211755514144897,1.2180951833724976,18.68946647644043,1.3667815923690796,0.004016856662929058,1.789305329322815,0.638671875,0.0
76288,1.2242721319198608,1.220845341682434,19.043128967285156,2.6479148864746094,0.006675322540104389,2.607764720916748,0.646484375,0.0
76800,1.1311755180358887,1.12827467918396,17.70757293701172,1.0088541507720947,0.004605403169989586,1.8544189929962158,0.64453125,0.0
77312,1.1439260244369507,1.1409146785736084,18.11693572998047,1.341684103012085,0.003307963255792856,1.8973270654678345,0.649609386920929,0.0
77824,1.196073293685913,1.19305419921875,18.95745849609375,1.0101194381713867,0.002564209047704935,1.4445605278015137,0.6238281726837158,0.0
78336,1.1612313985824585,1.158104658126831,17.764835357666016,2.170605182647705,0.005818599835038185,2.236205577850342,0.6406250596046448,0.0
78848,1.1701894998550415,1.1671721935272217,18.413192749023438,1.429563045501709,0.00393885700032115,1.5545923709869385,0.634765625,0.0
79360,1.2569280862808228,1.2535734176635742,20.44464111328125,1.6770302057266235,0.0048935264348983765,1.6685423851013184,0.6449218988418579,0.0
79872,1.2059357166290283,1.2026638984680176,19.753173828125,1.486351728439331,0.006165490485727787,1.961660623550415,0.63671875,0.0
80384,1.12739896774292,1.123547911643982,18.034944534301758,2.073552131652832,0.004937677178531885,2.253303050994873,0.610546886920929,0.0
80896,1.25531804561615,1.251482605934143,19.563880920410156,0.9489244222640991,0.004169442690908909,1.7592158317565918,0.6433594226837158,0.0
81408,1.1084502935409546,1.105053424835205,17.580915451049805,0.7296200394630432,0.0036719483323395252,1.4140795469284058,0.6355469226837158,0.0
81920,1.1805596351623535,1.176886796951294,18.278526306152344,1.0709242820739746,0.00669049471616745,1.9758861064910889,0.645703136920929,0.0
82432,1.1824313402175903,1.178865671157837,18.21691131591797,1.3752577304840088,0.0049376594834029675,1.1121594905853271,0.630078136920929,0.0
82944,1.175389051437378,1.1716623306274414,19.046630859375,1.4204715490341187,0.002547771902754903,1.1747368574142456,0.6363281011581421,0.0
83456,1.2277798652648926,1.2239990234375,18.91863250732422,1.5958445072174072,0.004034251905977726,1.4400641918182373,0.6433594226837158,0.0
83968,1.2204560041427612,1.2165905237197876,18.878849029541016,1.8727946281433105,0.005716111045330763,1.693556308746338,0.6246094107627869,0.0
84480,1.1937042474746704,1.189932942390442,18.67734718322754,1.3433690071105957,0.004413168411701918,1.8789234161376953,0.6382812857627869,0.0
84992,1.2081379890441895,1.2043726444244385,18.944278717041016,1.5523664951324463,0.005030699539929628,1.3670098781585693,0.6281249523162842,0.0
85504,1.2478148937225342,1.244014024734497,18.29459571838379,2.003452777862549,0.00686274329200387,1.7706856727600098,0.6359374523162842,0.0
86016,1.2318671941757202,1.2280752658843994,19.166955947875977,1.5290789604187012,0.004036836326122284,1.323673963546753,0.640625,0.0
86528,1.2642697095870972,1.260175347328186,19.0848388671875,2.2612202167510986,0.005493292585015297,2.428114891052246,0.6277344226837158,0.0
87040,1.1581672430038452,1.1545336246490479,17.50723648071289,1.685936450958252,0.004323409870266914,1.9063855409622192,0.629687488079071,0.0
87552,1.1680973768234253,1.1644237041473389,17.5714054107666,1.597522258758545,0.0049599213525652885,2.162628650665283,0.645312488079071,0.0
88064,1.1810952425003052,1.1773450374603271,18.21484375,1.5858838558197021,0.006617904175072908,1.9736320972442627,0.6351562738418579,0.0
88576,1.1404168605804443,1.1369234323501587,17.377233505249023,1.7182329893112183,0.003823071951046586,1.1906366348266602,0.6519531607627869,0.0
89088,1.183131456375122,1.1794134378433228,18.05643081665039,1.5816946029663086,0.005590892396867275,1.950520396232605,0.639453113079071,0.0
89600,1.1483640670776367,1.1447646617889404,16.381620407104492,2.2130625247955322,0.006489498540759087,2.3040454387664795,0.6261718273162842,0.0
90112,1.224554419517517,1.2206107378005981,18.673694610595703,2.332829713821411,0.008667012676596642,1.8896071910858154,0.6226562857627869,0.0
90624,1.2024452686309814,1.1989121437072754,18.116466522216797,1.4064433574676514,0.004658956546336412,0.9925965070724487,0.63671875,0.0
91136,1.1557824611663818,1.1524193286895752,16.984182357788086,1.0159481763839722,0.0020852989982813597,1.5302536487579346,0.6300780773162842,0.0
91648,1.1382486820220947,1.1346244812011719,16.395023345947266,2.189268112182617,0.007070518564432859,2.457374334335327,0.6390625238418579,0.0
92160,1.1633656024932861,1.1596753597259521,17.71466827392578,1.9783319234848022,0.0055778310634195805,1.7338500022888184,0.6625000238418579,0.0
92672,1.1747808456420898,1.171340823173523,16.9290714263916,1.8438829183578491,0.004831057973206043,1.2017982006072998,0.635937511920929,0.0
93184,1.170031189918518,1.1665527820587158,17.353437423706055,1.415307879447937,0.006391455419361591,1.4275469779968262,0.641796886920929,0.0
93696,1.0619115829467773,1.0584746599197388,15.853681564331055,1.5235114097595215,0.002771798986941576,2.581610679626465,0.620312511920929,0.0
94208,1.2629915475845337,1.2591235637664795,19.100643157958984,1.629523754119873,0.0030145763885229826,1.7317273616790771,0.6402344107627869,0.0
94720,1.1774221658706665,1.1738736629486084,17.649547576904297,1.6590521335601807,0.0028876843862235546,1.2976676225662231,0.6316406726837158,0.0
95232,1.1817734241485596,1.1783857345581055,17.599851608276367,0.808820903301239,0.002466697944328189,1.2642606496810913,0.6363281607627869,0.0
95744,1.1406116485595703,1.1370580196380615,16.99210548400879,1.7929606437683105,0.006683041341602802,1.847385048866272,0.6589844226837158,0.0
96256,1.1927860975265503,1.1891887187957764,17.7324161529541,1.243698239326477,0.0031198649667203426,1.9145654439926147,0.64453125,0.0
96768,1.1689836978912354,1.1655434370040894,16.851303100585938,1.4292279481887817,0.003480489831417799,1.6969783306121826,0.6351562738418579,0.0
97280,1.2136518955230713,1.209967851638794,17.414196014404297,1.743891716003418,0.005610205698758364,2.232701301574707,0.6382812261581421,0.0
97792,1.2112667560577393,1.207525610923767,18.463659286499023,1.2474005222320557,0.004614963196218014,2.012178421020508,0.6414062976837158,0.0
98304,1.1608318090438843,1.1573759317398071,17.228975296020508,1.1979070901870728,0.004341707564890385,1.6406230926513672,0.6507812738418579,0.0
98816,1.1449122428894043,1.141527533531189,16.559776306152344,1.2210880517959595,0.005271793343126774,1.8720159530639648,0.6625000238418579,0.0
99328,1.2184569835662842,1.2148206233978271,18.5699520111084,1.2488858699798584,0.004364725202322006,1.296440839767456,0.6312500238418579,0.0
99840,1.1082298755645752,1.1048719882965088,15.399269104003906,2.1203150749206543,0.007126145530492067,1.9753644466400146,0.6371093988418579,0.0
100352,1.1436856985092163,1.1400784254074097,17.21187973022461,1.5706866979599,0.003221734892576933,2.1647448539733887,0.6242188215255737,0.0
100864,1.1636035442352295,1.1600260734558105,16.993999481201172,1.8835043907165527,0.005056255497038364,1.894951343536377,0.6382812857627869,0.0
101376,1.1458219289779663,1.142426609992981,16.8914794921875,1.5789954662322998,0.004404059611260891,1.2445546388626099,0.634765625,0.0
101888,1.1472716331481934,1.1438902616500854,16.655153274536133,1.1175732612609863,0.003675048239529133,1.8621776103973389,0.630859375,0.0
102400,1.1869699954986572,1.1833293437957764,17.36832046508789,1.566368818283081,0.004270832519978285,2.2052111625671387,0.621874988079071,0.0
102912,1.1390564441680908,1.1355911493301392,16.43036651611328,1.9804341793060303,0.006354272365570068,1.7088054418563843,0.6539062857627869,0.0
103424,1.0746090412139893,1.071465253829956,15.561637878417969,1.4214168787002563,0.007357918657362461,1.2689459323883057,0.6261719465255737,0.0
103936,1.144354224205017,1.1408778429031372,17.079654693603516,1.1090461015701294,0.0037798299454152584,1.99769926071167,0.6484375,0.0
104448,1.2020413875579834,1.198340654373169,17.617496490478516,1.6947951316833496,0.005135484505444765,2.175628900527954,0.6429687142372131,0.0
104960,1.1335784196853638,1.1304352283477783,16.468544006347656,1.008949637413025,0.004941592924296856,0.7730396389961243,0.637890636920929,0.0
105472,1.1762596368789673,1.172825813293457,16.901752471923828,1.6180208921432495,0.0035359752364456654,1.4196678400039673,0.657031238079071,0.0
