loss,ce,kl,logp,qed,sas,accuracy,prec
1.8654340505599976,1.8654122352600098,29.221233367919922,1.8962852954864502,0.007816476747393608,0.7616702318191528,0.689453125,0.0
1.7798351049423218,1.779812216758728,27.67926597595215,1.4489065408706665,0.005314018111675978,1.0010645389556885,0.724609375,0.0
1.68992280960083,1.6898990869522095,25.921911239624023,1.3236984014511108,0.003897059941664338,1.7586839199066162,0.71875,0.0
1.4474269151687622,1.4473927021026611,33.88549041748047,0.9968117475509644,0.005853783339262009,3.332059383392334,0.77099609375,0.0
1.6914888620376587,1.691450595855713,34.25198745727539,0.956505537033081,0.0042537846602499485,1.1292290687561035,0.7568359375,0.0
1.3944264650344849,1.3943687677383423,46.740272521972656,0.7786585688591003,0.0072988891042768955,1.0612154006958008,0.7841796875,0.0
1.8090564012527466,1.8090113401412964,33.060707092285156,0.8797004222869873,0.007707913406193256,0.6838113069534302,0.73828125,0.0
1.4472076892852783,1.4471560716629028,34.27753829956055,0.8919845819473267,0.0028043086640536785,1.059348225593567,0.7841796875,0.0
1.6359931230545044,1.635872721672058,72.30133819580078,0.7934976816177368,0.003331179032102227,0.8931469917297363,0.76513671875,0.0
1.226348638534546,1.2262436151504517,57.069847106933594,0.5508696436882019,0.0024632452987134457,0.7980233430862427,0.802734375,0.0
1.6790879964828491,1.6789982318878174,44.09811782836914,0.7945248484611511,0.004172230139374733,0.8599236607551575,0.7607421875,0.0
1.5604212284088135,1.5602868795394897,59.75344467163086,1.0939918756484985,0.007152799051254988,0.7524615526199341,0.77197265625,0.0
1.6255378723144531,1.6254314184188843,42.82928466796875,0.8917993307113647,0.009493578225374222,0.4860781729221344,0.75927734375,0.015625
1.3720778226852417,1.3719449043273926,48.39667510986328,0.8288037180900574,0.0030981493182480335,0.5849164724349976,0.79541015625,0.0
1.550194501876831,1.549996256828308,65.34507751464844,0.8535239100456238,0.005751027725636959,0.4942193627357483,0.7744140625,0.0
1.4829456806182861,1.4827948808670044,44.958763122558594,0.6448875069618225,0.004496612120419741,0.5782216191291809,0.7822265625,0.0
1.287157416343689,1.286924958229065,62.71954345703125,0.620597243309021,0.001907959347590804,0.6299142241477966,0.80810546875,0.0
1.051672101020813,1.051438331604004,57.04984664916992,0.9081335067749023,0.005323502235114574,0.39804553985595703,0.82666015625,0.0
1.1785199642181396,1.178237795829773,62.30738067626953,0.7178549766540527,0.0035308755468577147,0.4872179925441742,0.80517578125,0.0
1.2275035381317139,1.2271409034729004,72.46866607666016,0.5811217427253723,0.003323702374473214,0.657241702079773,0.80419921875,0.0
1.095321536064148,1.0950021743774414,57.74669647216797,0.5814080238342285,0.0033011971972882748,0.6370891332626343,0.818359375,0.0
1.2477298974990845,1.2474080324172974,52.66590881347656,0.9419102668762207,0.007771190255880356,0.39241212606430054,0.79345703125,0.0
1.2630054950714111,1.2625387907028198,69.1106185913086,0.5413148403167725,0.0023025572299957275,0.5793047547340393,0.7939453125,0.0
1.0851850509643555,1.084900975227356,38.05921936035156,0.6051609516143799,0.004139573313295841,0.4753497540950775,0.81298828125,0.0
1.3834694623947144,1.3829493522644043,63.068477630615234,0.5399957895278931,0.005363697186112404,0.4817841649055481,0.76904296875,0.0
1.3739937543869019,1.373486876487732,55.6290168762207,0.770784854888916,0.005998315289616585,0.33738699555397034,0.77099609375,0.0
1.2518627643585205,1.2513443231582642,51.46955490112305,0.6772593259811401,0.007779923267662525,0.5479395985603333,0.783203125,0.0
1.0106942653656006,1.0101711750030518,47.00640869140625,0.4214904308319092,0.0025414428673684597,0.3875776529312134,0.81298828125,0.0
1.2293541431427002,1.228806495666504,44.53068923950195,0.9189136028289795,0.005095420405268669,0.39323925971984863,0.78564453125,0.015625
1.2802451848983765,1.279459834098816,57.796112060546875,0.7826148271560669,0.004166509956121445,0.9589157104492188,0.76904296875,0.0
1.049817681312561,1.049179196357727,42.52766418457031,0.5406842231750488,0.002871755976229906,0.30470144748687744,0.79931640625,0.0
0.887361466884613,0.886751651763916,36.74809646606445,0.5250648260116577,0.004103891551494598,0.47520846128463745,0.82177734375,0.0
1.0946018695831299,1.0938564538955688,40.64752960205078,0.7096220254898071,0.0034410725347697735,0.6476874947547913,0.78173828125,0.0
1.0257765054702759,1.0252407789230347,26.43780517578125,0.34403085708618164,0.0029631848447024822,0.2603680491447449,0.79931640625,0.0
0.8077417612075806,0.8069905042648315,33.55608367919922,0.5989347100257874,0.0035197997931391,0.3664253056049347,0.82568359375,0.0
1.0078420639038086,1.0068650245666504,39.496524810791016,0.7044386863708496,0.005744334310293198,0.5619823932647705,0.79150390625,0.0
0.8354387283325195,0.8346603512763977,28.479228973388672,0.7659049034118652,0.0023345639929175377,0.34227582812309265,0.82373046875,0.0
0.8905854821205139,0.889755129814148,27.498249053955078,0.4936373829841614,0.0025992318987846375,0.40148845314979553,0.8017578125,0.0
0.8341474533081055,0.8332388997077942,27.229991912841797,0.5539097785949707,0.004649190232157707,0.3982078433036804,0.80712890625,0.0
0.7472898364067078,0.7461526393890381,30.852705001831055,0.7908324003219604,0.0019300543935969472,0.4806375503540039,0.8271484375,0.015625
0.8185211420059204,0.8173639178276062,28.42112159729004,0.4553859233856201,0.0030707214027643204,0.28221482038497925,0.8154296875,0.0
0.7329832315444946,0.731987714767456,22.129995346069336,0.5480211973190308,0.002449908759444952,0.32142168283462524,0.82470703125,0.0
0.8154033422470093,0.8142881393432617,22.434585571289062,0.7942402362823486,0.005820232443511486,0.4354906678199768,0.80517578125,0.015625
0.7716424465179443,0.7707093358039856,16.99489974975586,0.5885208249092102,0.004384556785225868,0.24760368466377258,0.80615234375,0.0
0.7223449945449829,0.7210872173309326,20.740081787109375,0.6808029413223267,0.005017387215048075,0.3822444975376129,0.81689453125,0.0
0.6924049258232117,0.6912823915481567,16.75912857055664,0.36758583784103394,0.004622450098395348,0.4969478249549866,0.822265625,0.0
0.7445748448371887,0.7432207465171814,18.306774139404297,0.5560192465782166,0.003166575450450182,0.3864540755748749,0.80712890625,0.0
0.7270088791847229,0.725773811340332,15.120075225830078,0.5477062463760376,0.0018606645753607154,0.3959541320800781,0.80908203125,0.0
0.7081027626991272,0.7068091034889221,14.343947410583496,0.39370912313461304,0.001977598760277033,0.28413155674934387,0.8037109375,0.0
0.5874866247177124,0.585556149482727,19.38970947265625,0.3870999813079834,0.002495286986231804,0.19529348611831665,0.83740234375,0.0
0.6195911765098572,0.6183745265007019,11.06192398071289,0.5005723237991333,0.004439995624125004,0.2736159563064575,0.82080078125,0.0
0.6427714824676514,0.6411177515983582,13.621179580688477,0.7265901565551758,0.0030382759869098663,0.3434754014015198,0.810546875,0.0
0.6057819128036499,0.6041572093963623,12.122820854187012,0.6858173608779907,0.003726525930687785,0.31747865676879883,0.82177734375,0.0
0.48726513981819153,0.48537907004356384,12.75665283203125,0.42828917503356934,0.001633210340514779,0.3483867943286896,0.8466796875,0.0
0.5462482571601868,0.5446473360061646,9.809463500976562,0.44716545939445496,0.0030192197300493717,0.3007686138153076,0.82421875,0.0
0.5328940153121948,0.5310908555984497,10.015350341796875,0.36245718598365784,0.003830229863524437,0.26138073205947876,0.8330078125,0.015625
0.46454375982284546,0.4627518057823181,9.020030975341797,0.5424016714096069,0.004501563962548971,0.19647622108459473,0.8505859375,0.0
0.5009825825691223,0.4988996684551239,9.509443283081055,0.538201093673706,0.0019283187575638294,0.2534332871437073,0.84228515625,0.0
0.5824401378631592,0.5800401568412781,9.936315536499023,0.49582892656326294,0.0031926895026117563,0.2691526710987091,0.81396484375,0.0
0.4849358797073364,0.48267698287963867,8.484333992004395,0.31276118755340576,0.0020967754535377026,0.35126984119415283,0.841796875,0.0
0.4629523754119873,0.46058863401412964,8.055227279663086,0.40672567486763,0.0020019435323774815,0.2671653628349304,0.845703125,0.0
0.4932587742805481,0.4907188415527344,7.856307506561279,0.35245171189308167,0.0026845522224903107,0.21581903100013733,0.83544921875,0.0
0.44611185789108276,0.44356274604797363,7.158056259155273,0.2872530221939087,0.001503649866208434,0.3818868100643158,0.8525390625,0.0
0.46735915541648865,0.46433761715888977,7.7048540115356445,0.5479778051376343,0.0018714468460530043,0.2524254322052002,0.84423828125,0.0
0.48750707507133484,0.4843536913394928,7.304967880249023,0.42685502767562866,0.0031671770848333836,0.277010977268219,0.84716796875,0.0
0.44885677099227905,0.44520896673202515,7.684930801391602,0.2613004446029663,0.0017672722460702062,0.22694218158721924,0.8505859375,0.0
0.4429166316986084,0.439534455537796,6.473960876464844,0.4904022216796875,0.003235669806599617,0.2931041717529297,0.85107421875,0.0
0.4743022322654724,0.47083768248558044,6.033299446105957,0.37677106261253357,0.003733494319021702,0.29902514815330505,0.84130859375,0.0
