i,loss,ce,kl,logp,qed,sas,accuracy,prec
60416,1.1999120712280273,1.1963822841644287,20.000568389892578,2.0786361694335938,0.0068052238784730434,2.950845718383789,0.6394531726837158,0.0
60928,1.2734525203704834,1.2698204517364502,21.56717300415039,1.9967247247695923,0.005136118270456791,2.1931819915771484,0.6496093273162842,0.0
61440,1.1621623039245605,1.1588749885559082,19.750465393066406,1.8612289428710938,0.006303621456027031,1.6985795497894287,0.6277344226837158,0.0
61952,1.2515954971313477,1.2479819059371948,21.826641082763672,1.3989031314849854,0.005352819804102182,2.4000906944274902,0.639843761920929,0.0
62464,1.1466948986053467,1.1434495449066162,19.49383544921875,1.566551923751831,0.004374529235064983,1.9543133974075317,0.630078136920929,0.0
62976,1.177079677581787,1.1739089488983154,19.783573150634766,1.4436216354370117,0.0067689260467886925,1.2565232515335083,0.6273437738418579,0.0
63488,1.2079157829284668,1.2044943571090698,20.39537811279297,1.4137345552444458,0.004428030923008919,2.4545786380767822,0.6371093988418579,0.0
64000,1.1953517198562622,1.191852331161499,20.516536712646484,2.0362119674682617,0.0051806168630719185,2.263012647628784,0.6410156488418579,0.0
64512,1.2181544303894043,1.214671015739441,20.90345001220703,1.4195592403411865,0.0034014559350907803,2.381415843963623,0.633984386920929,0.0
65024,1.2777442932128906,1.274120569229126,22.473804473876953,1.6218702793121338,0.005373567342758179,1.6016380786895752,0.646484375,0.0
65536,1.2836594581604004,1.2799428701400757,21.275386810302734,1.872028112411499,0.004860623739659786,3.208850383758545,0.6253906488418579,0.0
66048,1.1938786506652832,1.1903512477874756,20.80733299255371,1.524107575416565,0.0045551881194114685,2.6839661598205566,0.6253906488418579,0.0
66560,1.171334147453308,1.1681193113327026,19.684226989746094,1.6897196769714355,0.006085038650780916,1.422610878944397,0.635546863079071,0.0
67072,1.1584632396697998,1.155174970626831,19.25010108947754,2.17742919921875,0.004122892394661903,1.8926029205322266,0.6265624761581421,0.0
67584,1.117671251296997,1.1145988702774048,19.025638580322266,1.4539306163787842,0.004469750449061394,1.3081400394439697,0.630859375,0.0
68096,1.2003697156906128,1.1972321271896362,19.500911712646484,1.106734037399292,0.004685418680310249,1.6425962448120117,0.623828113079071,0.0
68608,1.1489746570587158,1.1458494663238525,18.252229690551758,1.4238479137420654,0.007038205396384001,2.48399019241333,0.6242187023162842,0.0
69120,1.2014079093933105,1.198215365409851,19.38117218017578,1.6812254190444946,0.005127365700900555,1.5771260261535645,0.637890636920929,0.0
