i,loss,similarity
1300,1.3074406385421753,0.40174999833106995
1310,1.2936774492263794,0.42925000190734863
1320,1.3820196390151978,0.4050000011920929
1330,1.286118745803833,0.39900001883506775
1340,1.3086950778961182,0.4104999899864197
1350,1.2887043952941895,0.4177500009536743
1360,1.2921440601348877,0.4022500216960907
1370,1.2958261966705322,0.41349998116493225
1380,1.3492294549942017,0.4059999883174896
1390,1.2011216878890991,0.40849998593330383
1400,1.2829049825668335,0.40849998593330383
1410,1.234502911567688,0.4117499887943268
1420,1.2378915548324585,0.4124999940395355
1430,1.2868924140930176,0.40174999833106995
1440,1.2951215505599976,0.4039999842643738
1450,1.2860196828842163,0.3930000066757202
1460,1.2688815593719482,0.4059999883174896
1470,1.257575273513794,0.41600000858306885
1480,1.312685251235962,0.4207500219345093
1490,1.2481420040130615,0.4165000021457672
1500,1.3597862720489502,0.4087499976158142
1510,1.2143476009368896,0.4267500340938568
1520,1.2031532526016235,0.4194999933242798
1530,1.181344747543335,0.4104999601840973
1540,1.2460272312164307,0.4169999957084656
1550,1.3283472061157227,0.40324997901916504
1560,1.3227618932724,0.4107499420642853
1570,1.1686911582946777,0.41099998354911804
1580,1.2953770160675049,0.41874998807907104
1590,1.3183345794677734,0.4167500436306
1600,1.1958945989608765,0.42774999141693115
1610,1.199946641921997,0.42650002241134644
1620,1.2227495908737183,0.42775002121925354
1630,1.2093935012817383,0.4197499752044678
1640,1.109440565109253,0.4167499542236328
1650,1.1142528057098389,0.4227500259876251
1660,1.2016698122024536,0.42299994826316833
1670,1.260928750038147,0.4204999506473541
1680,1.2668516635894775,0.44349998235702515
1690,1.198661208152771,0.06650000065565109
1700,1.176961064338684,0.07500000298023224
1710,1.2352514266967773,0.42225003242492676
1720,1.2199969291687012,0.07200000435113907
1730,1.187220811843872,0.06600000709295273
1740,1.20370614528656,0.171999990940094
1750,1.2600407600402832,0.06975000351667404
1760,1.2128353118896484,0.05700000375509262
1770,1.0782042741775513,0.450499951839447
1780,1.2232611179351807,0.061500001698732376
1790,1.198345422744751,0.06574999541044235
1800,1.2011052370071411,0.061000000685453415
1810,1.217219352722168,0.05999999865889549
1820,1.2083086967468262,0.06600000709295273
1830,1.1069300174713135,0.06349999457597733
1840,1.245928406715393,0.05949999764561653
1850,1.3003685474395752,0.062000006437301636
1860,1.1923294067382812,0.06975000351667404
1870,1.1986267566680908,0.06100000441074371
1880,1.1219289302825928,0.06574999541044235
1890,1.1570682525634766,0.06350000202655792
1900,1.2348644733428955,0.06224999949336052
1910,1.2506020069122314,0.06575000286102295
1920,1.1628597974777222,0.06499999761581421
1930,1.227327823638916,0.0637499988079071
1940,1.0969524383544922,0.06475000083446503
1950,1.2396793365478516,0.060749996453523636
1960,1.1583722829818726,0.06650000810623169
1970,1.1606271266937256,0.05975000560283661
1980,1.1046942472457886,0.05674999579787254
1990,1.212472677230835,0.058500003069639206
2000,1.185096025466919,0.06600000709295273
2010,1.1135869026184082,0.06650000065565109
2020,1.2054564952850342,0.05999999865889549
2030,1.0383833646774292,0.06000000610947609
2040,1.2025394439697266,0.06700000166893005
2050,1.1633659601211548,0.05924999713897705
2060,1.2613908052444458,0.0625
2070,1.2115832567214966,0.0637499988079071
2080,1.0988036394119263,0.054999999701976776
2090,1.0790985822677612,0.052250005304813385
2100,1.1179612874984741,0.06625000387430191
2110,1.0722593069076538,0.06449999660253525
2120,1.174216866493225,0.05950000137090683
2130,1.0695539712905884,0.051499996334314346
2140,1.0950915813446045,0.052500005811452866
2150,1.1089318990707397,0.061250001192092896
2160,1.2267968654632568,0.05824999883770943
2170,1.1331472396850586,0.04850000515580177
2180,1.168071985244751,0.061250001192092896
2190,1.0658843517303467,0.06325000524520874
2200,1.1153159141540527,0.05100000277161598
2210,1.14887273311615,0.05375000089406967
2220,1.1523469686508179,0.05224999785423279
2230,1.165644645690918,0.05274999514222145
2240,1.068367838859558,0.052250005304813385
2250,1.1972423791885376,0.048499997705221176
2260,1.151814341545105,0.051750000566244125
2270,1.1284770965576172,0.05100000277161598
2280,1.0782780647277832,0.05275000259280205
2290,1.1119937896728516,0.049000002443790436
2300,1.0992004871368408,0.052250005304813385
2310,1.1530797481536865,0.05425000190734863
2320,1.077577829360962,0.05400000140070915
2330,1.1399822235107422,0.05199999734759331
2340,1.1453622579574585,0.052500005811452866
2350,1.1061815023422241,0.053999997675418854
2360,1.129730224609375,0.05249999836087227
2370,0.9820257425308228,0.05249999836087227
2380,1.1469252109527588,0.054750002920627594
2390,1.125349760055542,0.05625000596046448
2400,1.1215159893035889,0.05175000801682472
2410,1.1536865234375,0.05425000563263893
2420,1.1704633235931396,0.05375000461935997
2430,1.1416629552841187,0.051500000059604645
2440,1.1766854524612427,0.04975000023841858
2450,1.0566589832305908,0.05450000241398811
2460,1.0683262348175049,0.05350000411272049
2470,0.9966377019882202,0.05350000038743019
2480,1.0361170768737793,0.05450000241398811
2490,1.0627151727676392,0.051750000566244125
2500,1.065582275390625,0.05299999564886093
2510,1.0487420558929443,0.05224999785423279
2520,1.0806903839111328,0.0494999997317791
2530,1.015197515487671,0.053499992936849594
2540,1.0615737438201904,0.051750000566244125
2550,1.0520026683807373,0.0507500022649765
2560,1.013305902481079,0.04850000515580177
2570,1.0815244913101196,0.05450000241398811
2580,1.0568320751190186,0.052000001072883606
2590,0.974654495716095,0.05300000309944153
2600,0.9997695088386536,0.05050000175833702
2610,1.0702064037322998,0.047999996691942215
2620,1.0376312732696533,0.052500005811452866
2630,1.0693126916885376,0.05049999803304672
2640,1.1359899044036865,0.05324999988079071
2650,1.1170704364776611,0.053499992936849594
2660,1.0210859775543213,0.05450000241398811
2670,0.9663503766059875,0.05275000259280205
2680,0.9910691380500793,0.05275000259280205
2690,1.0528662204742432,0.052750006318092346
2700,1.0524570941925049,0.052000001072883606
2710,1.0138624906539917,0.050999999046325684
2720,1.029537558555603,0.04975000023841858
2730,1.1347448825836182,0.05324999988079071
2740,1.136254906654358,0.051249999552965164
2750,1.0907776355743408,0.05375000089406967
2760,1.048603892326355,0.052250005304813385
2770,0.9938478469848633,0.05325000733137131
2780,1.0652596950531006,0.05024999752640724
2790,1.0832680463790894,0.0507500022649765
2800,1.046614408493042,0.052000001072883606
2810,1.0396623611450195,0.051499996334314346
2820,0.9866968393325806,0.051249999552965164
2830,0.945543110370636,0.052000001072883606
2840,1.02360200881958,0.05100000277161598
2850,1.0769314765930176,0.05050000175833702
2860,1.025923728942871,0.052500005811452866
2870,1.0341484546661377,0.051249999552965164
2880,0.9773314595222473,0.05299999564886093
2890,1.079683542251587,0.05199999734759331
2900,1.0404472351074219,0.05350000411272049
2910,1.0014911890029907,0.051499996334314346
2920,1.008148431777954,0.05324999988079071
2930,0.9999030232429504,0.052500005811452866
2940,0.9506386518478394,0.05275000259280205
2950,1.047232985496521,0.048499997705221176
2960,1.0349676609039307,0.05324999988079071
2970,1.033730387687683,0.05249999836087227
2980,0.9788740277290344,0.05300000309944153
2990,1.114731788635254,0.056999996304512024
3000,1.0197299718856812,0.05000000074505806
3010,1.0454641580581665,0.052250005304813385
3020,0.9665353894233704,0.05275000259280205
3030,1.0261324644088745,0.05050000175833702
3040,1.0739296674728394,0.051750000566244125
3050,1.002009630203247,0.05400000140070915
3060,0.967782199382782,0.05050000175833702
3070,1.0449254512786865,0.04825000464916229
3080,0.9866420030593872,0.05024999752640724
3090,0.9599738121032715,0.0507500022649765
3100,0.9927897453308105,0.05025000125169754
3110,1.0107743740081787,0.052500005811452866
3120,0.9340944290161133,0.049250002950429916
3130,1.0097488164901733,0.052500005811452866
3140,1.0173089504241943,0.05224999412894249
3150,0.9476783871650696,0.05375000089406967
3160,1.0525938272476196,0.048499997705221176
3170,0.9437071681022644,0.05400000140070915
3180,1.0612125396728516,0.052000001072883606
3190,1.0569818019866943,0.04850000515580177
3200,0.9805245399475098,0.052000001072883606
3210,1.0175087451934814,0.05375000461935997
3220,1.0539472103118896,0.05249999836087227
3230,1.0510976314544678,0.051750000566244125
3240,0.9119268655776978,0.05224999785423279
3250,0.974421501159668,0.051500000059604645
3260,1.018448829650879,0.05275000259280205
3270,0.9640710949897766,0.05100000277161598
3280,0.9954039454460144,0.05274999514222145
3290,0.9694341421127319,0.0507500022649765
3300,0.9909521341323853,0.050999999046325684
3310,0.9904907941818237,0.05350000038743019
3320,0.9518681764602661,0.051500000059604645
3330,1.0654443502426147,0.0494999997317791
3340,0.8988981246948242,0.05325000360608101
3350,0.9891753196716309,0.05050000175833702
3360,0.9700753092765808,0.050999999046325684
3370,1.029440999031067,0.051750000566244125
3380,0.96516352891922,0.052500005811452866
3390,0.9920719265937805,0.049000002443790436
3400,0.9989134073257446,0.0494999997317791
3410,0.9746788144111633,0.05199999734759331
3420,1.0499868392944336,0.05350000411272049
3430,0.9520359039306641,0.05450000241398811
3440,1.027180552482605,0.05224999785423279
3450,0.957048773765564,0.051249999552965164
3460,1.0095428228378296,0.05050000175833702
3470,1.0176446437835693,0.052250005304813385
3480,1.0130006074905396,0.050999999046325684
3490,0.9344791173934937,0.05199999734759331
3500,0.9567379951477051,0.05049999803304672
3510,0.9459859132766724,0.05325000360608101
3520,1.0012034177780151,0.05224999785423279
3530,0.9936171770095825,0.0494999997317791
3540,1.0072404146194458,0.054249998182058334
3550,1.015875220298767,0.054249998182058334
3560,0.9933398962020874,0.04975000396370888
3570,1.044787049293518,0.05199999734759331
3580,0.9821112751960754,0.05000000074505806
3590,0.9135228395462036,0.054499998688697815
3600,0.9646025896072388,0.05025000125169754
3610,0.9940891265869141,0.05199999734759331
3620,0.9161445498466492,0.05249999836087227
3630,0.9629566073417664,0.05025000125169754
3640,0.9679529070854187,0.05249999836087227
3650,0.8289871215820312,0.051249999552965164
3660,0.958514392375946,0.05025000125169754
3670,0.9606562852859497,0.05224999785423279
3680,0.9409390687942505,0.05025000125169754
3690,0.9243146777153015,0.05400000140070915
3700,0.9517472386360168,0.05025000497698784
3710,0.9359542727470398,0.052250005304813385
3720,1.0523579120635986,0.05125000327825546
3730,0.9417929649353027,0.054499998688697815
3740,0.9830743670463562,0.052500005811452866
3750,1.036497712135315,0.04975000023841858
3760,0.9774736166000366,0.05350000411272049
3770,0.9999483823776245,0.05000000074505806
3780,0.9526131749153137,0.05400000512599945
3790,0.9512141942977905,0.05025000497698784
3800,0.9838812947273254,0.05574999749660492
3810,0.9703279733657837,0.05425000190734863
3820,0.9479571580886841,0.05350000038743019
3830,0.9790834188461304,0.0495000034570694
3840,0.92595374584198,0.048249997198581696
3850,0.9869149327278137,0.05325000733137131
3860,0.9564710855484009,0.051249999552965164
3870,0.9487387537956238,0.05375000089406967
3880,0.9063429832458496,0.050999999046325684
3890,0.9228689074516296,0.05224999785423279
3900,0.9435665011405945,0.05050000175833702
3910,0.8859397768974304,0.049000006169080734
3920,0.9890701174736023,0.05400000140070915
3930,0.9093511700630188,0.05400000140070915
3940,1.014259696006775,0.05050000175833702
3950,0.8832610249519348,0.054749999195337296
3960,0.920445442199707,0.0494999997317791
3970,0.9842650294303894,0.04924999549984932
3980,0.9005805850028992,0.051750000566244125
3990,0.8456324338912964,0.050999999046325684
4000,1.0050888061523438,0.0507499985396862
4010,0.9556083679199219,0.054999999701976776
4020,0.931761622428894,0.05400000140070915
4030,0.8801716566085815,0.049250002950429916
4040,0.9074333310127258,0.05325000360608101
4050,0.8498467206954956,0.05199999734759331
4060,0.9268147349357605,0.04899999499320984
4070,0.9459189176559448,0.053499992936849594
4080,0.8683608770370483,0.05350000038743019
4090,0.886337399482727,0.05125000327825546
4100,0.9417864084243774,0.051249999552965164
4110,0.9247291684150696,0.05050000175833702
4120,0.940325140953064,0.05325000360608101
4130,0.928865909576416,0.05249999836087227
4140,0.9642332196235657,0.052000001072883606
4150,0.9787088632583618,0.05299999564886093
4160,1.035643458366394,0.05375000089406967
4170,0.9337690472602844,0.05425000190734863
4180,0.927472710609436,0.051750000566244125
4190,0.9389418363571167,0.0507500022649765
4200,0.907945990562439,0.052500005811452866
4210,0.8888226747512817,0.05050000175833702
4220,0.89433354139328,0.052500005811452866
4230,0.9522929191589355,0.053999997675418854
4240,0.9175256490707397,0.05249999836087227
4250,0.9144622683525085,0.05400000512599945
4260,0.8596183657646179,0.04975000396370888
4270,0.9450101852416992,0.049250002950429916
4280,0.8817370533943176,0.051500000059604645
4290,0.8847519755363464,0.05300000682473183
4300,0.9192243814468384,0.0507499985396862
4310,0.9140032529830933,0.05224999785423279
4320,0.9825695157051086,0.05350000411272049
4330,0.9059723615646362,0.051249999552965164
4340,0.9664438366889954,0.051500000059604645
4350,0.9754074215888977,0.04975000023841858
4360,0.9306663274765015,0.05050000175833702
4370,0.8796637654304504,0.04975000023841858
4380,0.9201051592826843,0.052500005811452866
4390,0.9579712748527527,0.05249999836087227
4400,0.8819870948791504,0.05325000360608101
4410,0.9190759658813477,0.05000000447034836
4420,0.9244826436042786,0.05150000751018524
4430,0.951238751411438,0.05025000497698784
4440,0.9694157838821411,0.05499999597668648
4450,0.9226512908935547,0.052250005304813385
4460,0.8943935632705688,0.05050000175833702
4470,0.8371455073356628,0.0494999997317791
4480,0.9983268976211548,0.05199999734759331
4490,0.9718849062919617,0.05400000140070915
4500,0.9640234112739563,0.05050000175833702
4510,0.881147563457489,0.052250005304813385
4520,0.8966711759567261,0.05050000175833702
4530,0.8577602505683899,0.05249999836087227
4540,0.8953760266304016,0.052500005811452866
4550,0.9048415422439575,0.05025000125169754
4560,0.8324031829833984,0.05000000074505806
4570,0.9077995419502258,0.0494999997317791
4580,0.8844234347343445,0.05425000190734863
4590,0.8682610392570496,0.05174999684095383
4600,0.7970420718193054,0.05425000563263893
4610,0.9301191568374634,0.054249998182058334
4620,0.85783851146698,0.05299999564886093
4630,0.8490055203437805,0.05000000074505806
4640,0.9089120030403137,0.05350000038743019
4650,0.9109322428703308,0.04874999821186066
4660,0.9157019853591919,0.05525000020861626
4670,0.9018030166625977,0.051249999552965164
4680,0.8751586675643921,0.052250005304813385
4690,0.8967185020446777,0.05325000360608101
4700,0.904913604259491,0.051750000566244125
4710,0.883635401725769,0.05025000125169754
4720,0.8220539093017578,0.05275000259280205
4730,0.8132904171943665,0.054499998688697815
4740,0.9793070554733276,0.05375000089406967
4750,0.9189505577087402,0.05300000309944153
4760,0.8838604092597961,0.049000002443790436
4770,0.9060729742050171,0.05249999836087227
4780,0.9511386752128601,0.04975000023841858
4790,0.885869026184082,0.051249999552965164
4800,0.921928882598877,0.055250003933906555
4810,0.9191281199455261,0.051750000566244125
4820,0.8724683523178101,0.04724999889731407
4830,0.8826395273208618,0.04825000464916229
4840,0.9499565362930298,0.051750000566244125
4850,0.8341869115829468,0.05000000074505806
4860,0.9072769284248352,0.051500000059604645
4870,0.8489927053451538,0.049000002443790436
4880,0.8854343295097351,0.05249999836087227
4890,0.8784065246582031,0.05450000241398811
4900,0.931050181388855,0.05299999564886093
4910,0.9005557298660278,0.0494999997317791
4920,0.9045438766479492,0.051499996334314346
4930,0.8540173768997192,0.052250005304813385
4940,0.9117215871810913,0.05299999564886093
4950,0.8967177271842957,0.05575000122189522
4960,0.8032830357551575,0.051249999552965164
4970,0.9054536819458008,0.051750000566244125
4980,0.8631431460380554,0.05325000360608101
4990,0.8807819485664368,0.0507499985396862
5000,0.900922417640686,0.05425000563263893
5010,0.8392480611801147,0.05275000259280205
5020,0.8404144048690796,0.052750006318092346
5030,0.8620689511299133,0.05100000277161598
5040,0.8729141354560852,0.05125000327825546
5050,0.831828773021698,0.05275000259280205
5060,0.8488366007804871,0.051249999552965164
5070,0.936312198638916,0.05125000327825546
5080,0.8116995096206665,0.048499997705221176
5090,0.9582382440567017,0.05300000309944153
5100,0.8665620684623718,0.0507499985396862
5110,0.8722235560417175,0.05325000360608101
5120,0.8943333625793457,0.05425000190734863
5130,0.8509451150894165,0.05025000497698784
5140,0.840506374835968,0.049250002950429916
5150,0.9384961128234863,0.0507499985396862
5160,0.8341249227523804,0.05350000038743019
5170,0.9241517186164856,0.05274999514222145
5180,0.8344227075576782,0.05224999785423279
5190,0.8756289482116699,0.04649999737739563
5200,0.9129486083984375,0.05174999684095383
5210,0.9141601324081421,0.05425000190734863
5220,0.8966291546821594,0.05350000411272049
5230,0.8387550115585327,0.05400000512599945
5240,0.8242837190628052,0.05025000125169754
5250,0.9313483238220215,0.05300000309944153
5260,0.8981469869613647,0.051750000566244125
5270,0.8527437448501587,0.05224999785423279
5280,0.8298338055610657,0.05025000125169754
5290,0.8399640321731567,0.050999999046325684
5300,0.8603002429008484,0.05249999836087227
5310,0.79974764585495,0.051249999552965164
5320,0.8368457555770874,0.052250005304813385
5330,0.9363292455673218,0.04975000023841858
5340,0.8048491477966309,0.051750000566244125
5350,0.819784939289093,0.051750000566244125
5360,0.8293401598930359,0.0507500022649765
5370,0.9111068844795227,0.05325000360608101
5380,0.8990480303764343,0.051750000566244125
5390,0.8422404527664185,0.05575000122189522
5400,0.8789024353027344,0.049250002950429916
5410,0.8284975290298462,0.052000001072883606
5420,0.8240865468978882,0.051500000059604645
5430,0.8496171832084656,0.04975000023841858
5440,0.8571879267692566,0.05400000140070915
5450,0.8811544179916382,0.05300000309944153
5460,0.8311397433280945,0.055250003933906555
5470,0.7939831018447876,0.05275000259280205
5480,0.8128527402877808,0.052500005811452866
5490,0.8389943838119507,0.052000001072883606
5500,0.8123036623001099,0.052250005304813385
5510,0.7910787463188171,0.05324999988079071
5520,0.8365006446838379,0.04975000023841858
5530,0.8903249502182007,0.052000001072883606
5540,0.8291217088699341,0.05300000309944153
5550,0.8704138994216919,0.05050000175833702
5560,0.8638879060745239,0.048499997705221176
5570,0.8767000436782837,0.051750000566244125
5580,0.8755702972412109,0.05199999734759331
5590,0.8659880757331848,0.0507499985396862
5600,0.8083696365356445,0.05275000259280205
5610,0.9018174409866333,0.05425000190734863
5620,0.8659449815750122,0.05324999988079071
5630,0.8375234603881836,0.054249998182058334
5640,0.8867206573486328,0.0494999997317791
5650,0.8720385432243347,0.04774999991059303
5660,0.8128494024276733,0.050999999046325684
5670,0.8893295526504517,0.04975000023841858
5680,0.8207318186759949,0.05299999564886093
5690,0.8420529365539551,0.05275000259280205
5700,0.7995818257331848,0.05375000089406967
5710,0.7792858481407166,0.05150000751018524
5720,0.8201907873153687,0.054249998182058334
5730,0.8097073435783386,0.05450000613927841
5740,0.8874577283859253,0.050999999046325684
5750,0.8861705660820007,0.05199999734759331
5760,0.872677206993103,0.051750000566244125
5770,0.8115988969802856,0.052000001072883606
5780,0.8278886675834656,0.05300000309944153
5790,0.8690105676651001,0.05224999785423279
5800,0.8934565782546997,0.05299999564886093
5810,0.7725301384925842,0.0507499985396862
5820,0.8779972195625305,0.0507499985396862
5830,0.8354170918464661,0.051750000566244125
5840,0.7997093200683594,0.053499992936849594
5850,0.8318482637405396,0.051750000566244125
5860,0.8496600985527039,0.05350000411272049
5870,0.8127376437187195,0.051249999552965164
5880,0.8734884262084961,0.05050000175833702
5890,0.8019416928291321,0.05324999988079071
5900,0.8571101427078247,0.0507500022649765
5910,0.8079859018325806,0.050999999046325684
5920,0.8177005648612976,0.05125000327825546
5930,0.8300202488899231,0.051249999552965164
5940,0.8259729146957397,0.05100000277161598
5950,0.8923885226249695,0.05050000175833702
5960,0.8090788722038269,0.05375000089406967
5970,0.7669702172279358,0.05100000277161598
5980,0.9217497706413269,0.052250005304813385
5990,0.8334065675735474,0.05049999803304672
6000,0.8469562530517578,0.05050000175833702
6010,0.8295682668685913,0.05249999836087227
6020,0.8351615071296692,0.05100000277161598
6030,0.8237209320068359,0.052500005811452866
6040,0.8280156850814819,0.052000001072883606
6050,0.8330852389335632,0.051750000566244125
6060,0.8819965124130249,0.05050000175833702
6070,0.7929381132125854,0.051750000566244125
6080,0.861935019493103,0.05150000751018524
6090,0.8755069971084595,0.05299999564886093
6100,0.8386259078979492,0.05300000309944153
6110,0.7950060367584229,0.05224999785423279
6120,0.8225631713867188,0.05299999564886093
6130,0.8233531713485718,0.05350000411272049
6140,0.8410735130310059,0.04975000023841858
6150,0.8209792971611023,0.051500000059604645
6160,0.8269292712211609,0.050999999046325684
6170,0.8635240793228149,0.051249999552965164
6180,0.8593958616256714,0.051249999552965164
6190,0.8138632774353027,0.05425000563263893
6200,0.8806688189506531,0.05025000125169754
6210,0.8178077936172485,0.052000001072883606
6220,0.8813081979751587,0.04975000023841858
6230,0.7545359134674072,0.051750000566244125
6240,0.8804135322570801,0.051249999552965164
6250,0.8312317132949829,0.05350000038743019
6260,0.8072134256362915,0.051500000059604645
6270,0.8672882318496704,0.051249999552965164
6280,0.8189473152160645,0.05325000360608101
6290,0.8655976057052612,0.04724999889731407
6300,0.8101600408554077,0.0495000034570694
6310,0.8250914812088013,0.051249999552965164
6320,0.7723132371902466,0.05100000277161598
6330,0.807441234588623,0.0507499985396862
6340,0.7789300084114075,0.051499996334314346
6350,0.8960033655166626,0.05100000277161598
6360,0.811056911945343,0.05425000563263893
6370,0.7940932512283325,0.05450000613927841
6380,0.797092854976654,0.04924999549984932
6390,0.8713520169258118,0.05050000175833702
6400,0.872451901435852,0.04874999821186066
6410,0.8048893213272095,0.04924999549984932
6420,0.8648217916488647,0.05375000089406967
6430,0.7872556447982788,0.05325000360608101
6440,0.8605221509933472,0.05425000190734863
6450,0.7802984714508057,0.04774999991059303
6460,0.8675159215927124,0.051500000059604645
6470,0.8490570187568665,0.05249999836087227
6480,0.8208896517753601,0.05000000074505806
6490,0.822827160358429,0.05400000512599945
6500,0.7851492166519165,0.04774999991059303
6510,0.783363938331604,0.04675000533461571
6520,0.790625274181366,0.0507500022649765
6530,0.7971135973930359,0.05300000309944153
6540,0.754109263420105,0.05524999648332596
6550,0.7414833307266235,0.0494999997317791
6560,0.8747546076774597,0.051500000059604645
6570,0.8509761691093445,0.04825000464916229
6580,0.80792635679245,0.05524999648332596
6590,0.8291705250740051,0.05350000411272049
6600,0.7979803681373596,0.05450000613927841
6610,0.8434116244316101,0.04975000396370888
6620,0.7898409366607666,0.05275000259280205
6630,0.8477965593338013,0.050999999046325684
6640,0.8160244226455688,0.05300000309944153
6650,0.8215185403823853,0.052250005304813385
6660,0.8743146657943726,0.054750002920627594
6670,0.8349555730819702,0.0494999997317791
6680,0.8415034413337708,0.05249999836087227
6690,0.7985221147537231,0.049000002443790436
6700,0.7654435634613037,0.0495000034570694
6710,0.7755774259567261,0.051249999552965164
6720,0.776770830154419,0.051750000566244125
6730,0.8393707275390625,0.05450000241398811
6740,0.7606114149093628,0.04975000396370888
6750,0.7504348754882812,0.0507499985396862
6760,0.797556459903717,0.054749999195337296
