i,time,loss,ce,kl,accuracy,prec
332700,1705858249.7618384,0.187646746635437,0.04579661041498184,0.14185014367103577,0.9747499823570251,0.5
332800,1705858260.3767884,0.24101053178310394,0.0985165685415268,0.14249396324157715,0.9722500443458557,0.38999998569488525
332900,1705858270.9766476,0.22923776507377625,0.08448179811239243,0.14475595951080322,0.971500039100647,0.4000000059604645
333000,1705858281.5240579,0.20222684741020203,0.06001901626586914,0.14220783114433289,0.9717499017715454,0.41999998688697815
333100,1705858292.1820579,0.1757226586341858,0.03828784078359604,0.13743482530117035,0.9779999256134033,0.5600000023841858
333200,1705858302.8526056,0.21373561024665833,0.06816057115793228,0.14557503163814545,0.9717499613761902,0.44999998807907104
333300,1705858313.4512608,0.17862194776535034,0.04049757868051529,0.13812437653541565,0.971750020980835,0.4399999976158142
333400,1705858323.9983132,0.21750767529010773,0.07393716275691986,0.14357051253318787,0.9752499461174011,0.5299999713897705
333500,1705858334.6113713,0.1985762119293213,0.06167067214846611,0.13690553605556488,0.971250057220459,0.4399999976158142
333600,1705858345.139356,0.20704993605613708,0.06658314913511276,0.14046679437160492,0.9765000343322754,0.5099999904632568
333700,1705858355.8876793,0.2086281180381775,0.06071821600198746,0.14790989458560944,0.9747500419616699,0.4699999988079071
333800,1705858366.5643997,0.20705807209014893,0.06705059856176376,0.14000748097896576,0.9674999713897705,0.4699999988079071
333900,1705858377.2239337,0.23626410961151123,0.09313899278640747,0.14312511682510376,0.9702500104904175,0.4699999988079071
334000,1705858387.9375923,0.24705806374549866,0.10202781111001968,0.14503024518489838,0.9835000038146973,0.6000000238418579
334100,1705858398.6637902,0.21237733960151672,0.07010622322559357,0.14227111637592316,0.9792499542236328,0.5199999809265137
334200,1705858409.4028032,0.26416611671447754,0.11906604468822479,0.14510008692741394,0.9714999198913574,0.46000000834465027
334300,1705858420.0341063,0.24614521861076355,0.10223573446273804,0.1439094841480255,0.9769999980926514,0.5400000214576721
334400,1705858430.8215678,0.1983095407485962,0.05908975750207901,0.13921977579593658,0.9769999980926514,0.46000000834465027
334500,1705858441.3952112,0.17719459533691406,0.03823737055063248,0.13895723223686218,0.9732499718666077,0.4699999988079071
334600,1705858452.1579366,0.19644388556480408,0.05526842921972275,0.14117546379566193,0.9774999022483826,0.49000000953674316
334700,1705858462.9815016,0.19892382621765137,0.0586048848927021,0.14031894505023956,0.9787499904632568,0.49000000953674316
334800,1705858473.735301,0.22203859686851501,0.07603423297405243,0.14600436389446259,0.9770000576972961,0.4300000071525574
334900,1705858484.517526,0.2670929729938507,0.12432780116796494,0.14276517927646637,0.9745000600814819,0.5199999809265137
335000,1705858495.310902,0.20302212238311768,0.05604510381817818,0.1469770222902298,0.9772499799728394,0.550000011920929
335100,1705858506.1858294,0.21578411757946014,0.07408590614795685,0.1416982114315033,0.9810000061988831,0.5099999904632568
335200,1705858516.8586574,0.19446708261966705,0.05467928573489189,0.13978779315948486,0.9749999046325684,0.4699999988079071
335300,1705858527.5719314,0.2022910863161087,0.05175481364130974,0.15053626894950867,0.9760000109672546,0.46000000834465027
335400,1705858538.2836125,0.19685639441013336,0.05568196251988411,0.14117443561553955,0.9785000681877136,0.49000000953674316
335500,1705858549.0486846,0.18648451566696167,0.047348685562610626,0.13913582265377045,0.968250036239624,0.46000000834465027
335600,1705858559.7099147,0.21026581525802612,0.06949640065431595,0.14076942205429077,0.9695000648498535,0.46000000834465027
335700,1705858570.5543337,0.19398252665996552,0.05416164919734001,0.1398208737373352,0.9760000109672546,0.4699999988079071
