loss,ce,kl,logp,qed,sas,accuracy,prec
1.2957514524459839,1.2952890396118164,19.206125259399414,0.8347222805023193,0.004254164174199104,2.312117099761963,0.6332031488418579,0.0
1.2370449304580688,1.2363530397415161,24.28087615966797,1.2648504972457886,0.007933524437248707,1.8443289995193481,0.6316406726837158,0.0
1.1820231676101685,1.1811628341674805,25.290529251098633,1.3479678630828857,0.0038962282706052065,1.2450225353240967,0.619140625,0.0
1.1004186868667603,1.0997424125671387,16.321269989013672,1.0590603351593018,0.004596232436597347,0.561927855014801,0.626953125,0.0
1.074112892150879,1.0731874704360962,18.547462463378906,0.9963753819465637,0.0018951318925246596,0.5644809603691101,0.6550781726837158,0.0
0.8778401613235474,0.8757504224777222,36.118831634521484,0.4295503795146942,0.003284178674221039,0.6296442151069641,0.708984375,0.0
0.895439088344574,0.8931541442871094,31.126934051513672,0.982242226600647,0.0023208570200949907,1.1745729446411133,0.7183593511581421,0.0
0.8269475102424622,0.8247841000556946,24.240909576416016,0.780929684638977,0.002512945095077157,0.7804611921310425,0.720703125,0.0
0.8867719769477844,0.8835369944572449,29.9548397064209,0.778989315032959,0.003059681970626116,0.8571892976760864,0.717578113079071,0.0
0.8010194301605225,0.7974646687507629,26.965951919555664,0.656557559967041,0.004147871397435665,0.8004173040390015,0.7148438096046448,0.0
0.8278763294219971,0.825018584728241,17.767845153808594,0.3908368945121765,0.0016967179253697395,0.5521208047866821,0.7253906726837158,0.0
0.8324589133262634,0.8286663293838501,19.038705825805664,0.5561482310295105,0.003465651534497738,0.7366379499435425,0.7398437857627869,0.0
0.8551604151725769,0.8505567312240601,18.85063934326172,0.7984024286270142,0.0025043722707778215,0.5610899925231934,0.7250000238418579,0.0
0.855912983417511,0.8516160845756531,14.2161865234375,0.6059097051620483,0.003708679461851716,0.6233645677566528,0.7468750476837158,0.0
0.8546539545059204,0.8493507504463196,13.646729469299316,1.1038748025894165,0.004081131890416145,0.8598394393920898,0.739062488079071,0.0
0.8063661456108093,0.8023383021354675,8.546854972839355,0.6488914489746094,0.0020213446114212275,0.5148527026176453,0.737500011920929,0.0
0.822747528553009,0.8160032033920288,12.080013275146484,0.7278909683227539,0.0029841200448572636,0.5091490745544434,0.751171886920929,0.0
0.815487802028656,0.8080903887748718,10.85371208190918,0.45339468121528625,0.0019584575202316046,0.6578973531723022,0.732421875,0.0
0.7613961100578308,0.7544351816177368,7.894421100616455,0.6451265811920166,0.0029124687425792217,0.6821168661117554,0.754687488079071,0.0
0.828087329864502,0.8193009495735168,8.391578674316406,0.4806886315345764,0.001673457445576787,0.6654735803604126,0.751953125,0.0
0.7603368163108826,0.7503856420516968,7.013967990875244,1.1896181106567383,0.0036541586741805077,0.6455494165420532,0.7671874761581421,0.0
0.7407082915306091,0.7268021106719971,8.81869888305664,0.6233884692192078,0.0038786123041063547,0.6928613185882568,0.7699218988418579,0.0
0.7769461870193481,0.7630207538604736,6.939525604248047,0.6306253671646118,0.004283903632313013,0.7481429576873779,0.7484375238418579,0.0
0.7691910266876221,0.7528347969055176,6.553154468536377,0.795879602432251,0.003959286957979202,0.6622447967529297,0.7429687976837158,0.0
0.6931023597717285,0.6746329665184021,6.106710433959961,0.6096100807189941,0.0012893198290839791,0.7059335112571716,0.7617188096046448,0.0
0.7585681080818176,0.7360993027687073,6.252208232879639,0.5582483410835266,0.003303803503513336,0.5965285301208496,0.7683594226837158,0.0
0.7845019102096558,0.763323187828064,4.794808864593506,0.5141802430152893,0.002332202158868313,0.42271697521209717,0.7652343511581421,0.0
0.7331752777099609,0.706753134727478,4.64544677734375,0.6449984312057495,0.003708409145474434,0.5819275975227356,0.7906250357627869,0.0
0.7069596648216248,0.6709319353103638,4.777232646942139,1.0232875347137451,0.003900681622326374,0.7816176414489746,0.7613281011581421,0.0
0.6706362366676331,0.6356030702590942,4.188798904418945,0.638776421546936,0.002385792788118124,0.43878307938575745,0.7933593988418579,0.0
0.7123968601226807,0.6693147420883179,3.8229012489318848,0.7445046901702881,0.002163458149880171,0.7664251923561096,0.788281261920929,0.0
0.712540864944458,0.6680153608322144,3.5768954753875732,0.7122405767440796,0.003082325216382742,0.25517958402633667,0.764843761920929,0.0
0.720244288444519,0.6658841967582703,3.2619731426239014,0.7504481077194214,0.003738981205970049,0.5686835646629333,0.760546863079071,0.0
0.7292649149894714,0.6652380228042603,3.392397880554199,0.634124219417572,0.0029329867102205753,0.4382511377334595,0.787890613079071,0.0
0.7208892107009888,0.6468466520309448,2.904991626739502,0.3766154646873474,0.0028699946124106646,0.9992547035217285,0.7710937261581421,0.0
0.8447641730308533,0.7404719591140747,2.868687152862549,0.9341458082199097,0.002548505552113056,1.2103134393692017,0.7820312976837158,0.0
0.7557216882705688,0.6490449905395508,2.990237236022949,0.5366712808609009,0.0028765685856342316,0.7479572892189026,0.7847656011581421,0.0
