i,time,loss,ce,kl,logp,qed,sas,accuracy,prec
997350,1707715002.7637846,                        0.42586255073547363,0.016190573573112488,0.12406067550182343,                        0.4700961410999298,0.0024013740476220846,0.5829240083694458,                        0.9953124523162842,0.859375
997375,1707715009.280106,                        0.5371048450469971,0.01517979521304369,0.12389462441205978,                        0.7186713218688965,0.004887891001999378,0.706454336643219,                        0.9921875596046448,0.828125
997400,1707715015.7273207,                        0.2019330859184265,0.02098584547638893,0.12467113882303238,                        0.07059959322214127,0.0009920746088027954,0.21988797187805176,                        0.9937499761581421,0.84375
997425,1707715022.197403,                        0.1795656383037567,0.037978921085596085,0.12240593880414963,                        0.08062195032835007,0.0007410790421999991,0.08457784354686737,                        0.991406261920929,0.828125
997450,1707715028.651126,                        0.3526417016983032,0.02144910767674446,0.12332966178655624,                        0.1195782870054245,0.0003771411720663309,0.6756956577301025,                        0.9949218034744263,0.859375
997475,1707715035.164337,                        0.20239263772964478,0.055947013199329376,0.12439624965190887,                        0.029444513842463493,0.0011244408087804914,0.14659254252910614,                        0.9941406846046448,0.859375
997500,1707715041.6322272,                        0.1824580729007721,0.021145042032003403,0.12462002784013748,                        0.1340077817440033,0.0026740857865661383,0.08947819471359253,                        0.991406261920929,0.765625
997525,1707715048.1170998,                        0.38874584436416626,0.008264893665909767,0.11939353495836258,                        0.6788713932037354,0.0011348645202815533,0.2897796034812927,                        0.99609375,0.890625
997550,1707715054.5657465,                        0.41927874088287354,0.023653613403439522,0.1307627409696579,                        0.0738549456000328,0.0016494705341756344,0.9163391590118408,                        0.9933593273162842,0.8125
997575,1707715061.0384767,                        1.034326434135437,0.06555114686489105,0.12882550060749054,                        1.162245750427246,0.005358722992241383,1.7395827770233154,                        0.9937499761581421,0.796875
997600,1707715067.4897864,                        0.2159089744091034,0.028888186439871788,0.11876802891492844,                        0.2089451253414154,0.0015866687754169106,0.11595072597265244,                        0.9937500357627869,0.8125
997625,1707715073.9621959,                        0.33691370487213135,0.026349198073148727,0.12993140518665314,                        0.03930433839559555,0.0009286588174290955,0.6701534390449524,                        0.994140625,0.828125
997650,1707715080.4133132,                        0.2320989966392517,0.031799789518117905,0.12319769710302353,                        0.09727822244167328,0.0024102721363306046,0.25998127460479736,                        0.9914062023162842,0.828125
997675,1707715086.9134686,                        0.1732141077518463,0.02936563454568386,0.11526615172624588,                        0.11560377478599548,0.0016996286576613784,0.07402609288692474,                        0.9957031607627869,0.828125
997700,1707715093.3659394,                        0.14763279259204865,0.017261827364563942,0.12192363291978836,                        0.08389955759048462,0.0013451725244522095,0.04451606422662735,                        0.9941405653953552,0.84375
997725,1707715099.864828,                        0.3324317932128906,0.026390064507722855,0.13228252530097961,                        0.4358658194541931,0.0019215765642002225,0.2516452968120575,                        0.9906249642372131,0.796875
997750,1707715106.3149493,                        1.0182850360870361,0.01291072927415371,0.122892364859581,                        1.603906512260437,0.005579623859375715,1.4345306158065796,                        0.9960938096046448,0.890625
997775,1707715112.8016002,                        0.2881501317024231,0.014108238741755486,0.11443844437599182,                        0.15234272181987762,0.0001852059067459777,0.4748488962650299,                        0.994140625,0.828125
997800,1707715119.2498348,                        1.2151328325271606,0.08183358609676361,0.13272924721240997,                        1.7402535676956177,0.0050536831840872765,1.7005337476730347,                        0.9906250238418579,0.796875
997825,1707715125.722838,                        0.41318029165267944,0.0012344345450401306,0.11482036113739014,                        0.39605411887168884,0.0015053906245157123,0.688542366027832,                        0.9921875,0.8125
997850,1707715132.1754427,                        0.6086342930793762,0.03475857898592949,0.11903958022594452,                        1.3314824104309082,0.010046479292213917,0.27379119396209717,                        0.994140625,0.828125
997875,1707715138.7062163,                        0.2566366195678711,0.0358230359852314,0.11934754252433777,                        0.2811807692050934,0.002487747697159648,0.15400786697864532,                        0.992968738079071,0.765625
997900,1707715145.1627202,                        0.39823970198631287,0.006345926318317652,0.12208422273397446,                        0.30800381302833557,0.0019373721443116665,0.6911607384681702,                        0.992968738079071,0.78125
997925,1707715151.641878,                        0.5673264861106873,0.016397926956415176,0.12344984710216522,                        0.2789444327354431,0.0014261096948757768,1.2474334239959717,                        0.9847655892372131,0.71875
997950,1707715158.092822,                        0.2350572645664215,0.0064468951895833015,0.11569108814001083,                        0.3627505898475647,0.0005855053896084428,0.10947075486183167,                        0.9957031011581421,0.890625
997975,1707715164.567089,                        0.28922003507614136,0.03147765249013901,0.11679363250732422,                        0.2635362446308136,0.004716771654784679,0.2989041805267334,                        0.991406261920929,0.734375
998000,1707715171.0122893,                        0.9415999054908752,0.02538803219795227,0.12321826070547104,                        0.15613511204719543,0.0012466848129406571,2.5886120796203613,                        0.989453136920929,0.734375
998025,1707715177.4901726,                        0.17343786358833313,0.013325102627277374,0.11842870712280273,                        0.10023076832294464,0.000762953597586602,0.13664372265338898,                        0.9867186546325684,0.6875
998050,1707715183.9433,                        0.1926620900630951,0.013481469824910164,0.12169888615608215,                        0.10483582317829132,0.0007018690230324864,0.18748384714126587,                        0.9968749284744263,0.875
998075,1707715190.4406915,                        0.7886543273925781,0.008801424875855446,0.1222791001200676,                        0.9796502590179443,0.0033814667258411646,1.3107802867889404,                        0.9921875,0.859375
998100,1707715196.8838565,                        0.24582406878471375,0.08180461823940277,0.11984147131443024,                        0.15883170068264008,0.0023652040399610996,0.08593092858791351,                        0.990234375,0.765625
998125,1707715203.3546617,                        0.3300624191761017,0.020648032426834106,0.12419308722019196,                        0.085385262966156,0.001156716258265078,0.6343565583229065,                        0.990234375,0.828125
998150,1707715209.801081,                        0.6901941299438477,0.010068219155073166,0.1207258477807045,                        1.0969605445861816,0.0018857329851016402,0.8664251565933228,                        0.991406261920929,0.734375
998175,1707715216.3142955,                        0.2879798412322998,0.01650827005505562,0.12667527794837952,                        0.15710073709487915,0.0004247993929311633,0.43069154024124146,                        0.9874999523162842,0.734375
998200,1707715222.7685134,                        0.21101538836956024,0.043624259531497955,0.11948146671056747,                        0.09951800107955933,0.0019476446323096752,0.15780109167099,                        0.9914062023162842,0.75
998225,1707715229.2644312,                        0.321317583322525,0.028655892238020897,0.11529505252838135,                        0.25134944915771484,0.004394283518195152,0.4315575063228607,                        0.9917968511581421,0.734375
998250,1707715235.7223833,                        0.6054309010505676,0.021954406052827835,0.1261516660451889,                        1.1628880500793457,0.0027135489508509636,0.46394088864326477,                        0.9921875,0.859375
998275,1707715242.2299573,                        0.31671619415283203,0.021630434319376945,0.11962059140205383,                        0.2528618276119232,0.003516912227496505,0.4281889498233795,                        0.9921875,0.796875
998300,1707715248.6664813,                        0.2201138436794281,0.031181326135993004,0.1282145380973816,                        0.10252793878316879,0.0011561843566596508,0.20555461943149567,                        0.996874988079071,0.875
998325,1707715255.1396012,                        0.24401596188545227,0.005513273645192385,0.12130369991064072,                        0.3981513977050781,0.0013484570663422346,0.09224987030029297,                        0.990234375,0.734375
998350,1707715261.5880568,                        1.144656777381897,0.027975555509328842,0.11656969040632248,                        1.7223570346832275,0.004584162496030331,1.7039049863815308,                        0.9910155534744263,0.765625
998375,1707715268.0646048,                        0.2072136402130127,0.016681227833032608,0.1286541372537613,                        0.13121771812438965,0.001011997344903648,0.18124300241470337,                        0.985546886920929,0.640625
998400,1707715274.5189111,                        0.31323766708374023,0.01370229572057724,0.12306736409664154,                        0.19668546319007874,0.0007807256770320237,0.49331656098365784,                        0.994140625,0.84375
998425,1707715281.0232453,                        0.15611149370670319,0.011813472025096416,0.12374944239854813,                        0.08762077987194061,0.00042795861372724175,0.08357104659080505,                        0.9945312142372131,0.8125
998450,1707715287.475855,                        0.20445209741592407,0.027915602549910545,0.12486611306667328,                        0.16452977061271667,0.0023191492073237896,0.10944077372550964,                        0.989453136920929,0.765625
998475,1707715293.956999,                        0.16763168573379517,0.02572358027100563,0.11995074152946472,                        0.09512577205896378,0.001046277699060738,0.07697807252407074,                        0.9929686784744263,0.8125
998500,1707715300.4086223,                        0.19557258486747742,0.015488465316593647,0.1209649071097374,                        0.08584532141685486,0.000759257934987545,0.2112635374069214,                        0.9941405653953552,0.796875
998525,1707715306.9392707,                        0.25869423151016235,0.03175084665417671,0.1214338093996048,                        0.23710709810256958,0.000166229423484765,0.2156200408935547,                        0.9937499761581421,0.859375
998550,1707715313.3906395,                        0.22661343216896057,0.00480380654335022,0.11715135723352432,                        0.06293346732854843,0.0013743198942393064,0.38217923045158386,                        0.990234375,0.78125
998575,1707715319.863333,                        0.6677526235580444,0.02222476713359356,0.11705965548753738,                        1.3616795539855957,0.004106509033590555,0.49332427978515625,                        0.9941405653953552,0.8125
998600,1707715326.3160517,                        0.18338334560394287,0.04677736014127731,0.1197684034705162,                        0.08440180122852325,0.004406379535794258,0.067124143242836,                        0.9917969107627869,0.796875
998625,1707715332.8213596,                        0.23529033362865448,0.032728612422943115,0.12334141880273819,                        0.06760089099407196,0.0011045947903767228,0.29814666509628296,                        0.9929687976837158,0.796875
998650,1707715339.2570107,                        0.2937185764312744,0.025310730561614037,0.1225673109292984,                        0.43497171998023987,0.0017344029620289803,0.15156838297843933,                        0.990234375,0.75
998675,1707715345.7453127,                        0.1556503176689148,0.017138248309493065,0.11560481041669846,                        0.12018973380327225,0.0011101841228082776,0.051394931972026825,                        0.9917969107627869,0.84375
998700,1707715352.1958046,                        0.14473725855350494,0.021974986419081688,0.12011797726154327,                        0.06259225308895111,0.0009170976700261235,0.04540326073765755,                        0.9898437857627869,0.734375
998725,1707715358.6782894,                        0.245518296957016,0.01724902167916298,0.11695177108049393,                        0.19672293961048126,0.00266366358846426,0.26913151144981384,                        0.9914062023162842,0.828125
998750,1707715365.1230567,                        0.3194364905357361,0.023027684539556503,0.12173494696617126,                        0.4627473056316376,0.003621167503297329,0.2173234522342682,                        0.987109363079071,0.734375
998775,1707715371.6035395,                        0.5903493762016296,0.006424675229936838,0.12485332787036896,                        1.3692909479141235,0.0035928357392549515,0.26139840483665466,                        0.9910155534744263,0.8125
998800,1707715378.0544517,                        0.5361337661743164,0.005383174400776625,0.11512719839811325,                        0.639014720916748,0.0012240990763530135,0.8411118388175964,                        0.9925781488418579,0.8125
998825,1707715384.5361128,                        0.22332130372524261,0.02589677833020687,0.1236814558506012,                        0.13888496160507202,0.002340811537578702,0.20765230059623718,                        0.9874999523162842,0.78125
998850,1707715390.9892497,                        0.2408181130886078,0.03738739714026451,0.11660249531269073,                        0.05405768007040024,0.0045303464867174625,0.32800808548927307,                        0.9863280653953552,0.703125
998875,1707715397.496209,                        0.17624427378177643,0.017422936856746674,0.11325021088123322,                        0.10372884571552277,0.0033991122618317604,0.1391509473323822,                        0.9957031011581421,0.90625
998900,1707715403.953544,                        0.43049871921539307,0.014845022931694984,0.12012747675180435,                        0.7401437759399414,0.005614884663373232,0.339434951543808,                        0.9941405653953552,0.84375
998925,1707715410.4600332,                        0.508424699306488,0.023487569764256477,0.1200663149356842,                        0.7379628419876099,0.0008910781471058726,0.5774373412132263,                        0.9941406846046448,0.828125
998950,1707715416.9112647,                        0.44714510440826416,0.042333293706178665,0.12633077800273895,                        0.8618460297584534,0.0033175123389810324,0.1683821678161621,                        0.994921863079071,0.90625
998975,1707715423.385426,                        0.18671506643295288,0.02005590684711933,0.11613693833351135,                        0.16045863926410675,0.0015032708179205656,0.10322629660367966,                        0.9925780296325684,0.8125
999000,1707715429.838907,                        0.36244669556617737,0.015031849034130573,0.1212170273065567,                        0.3701156973838806,0.002165495418012142,0.4827256500720978,                        0.9917969107627869,0.78125
999025,1707715436.3160102,                        0.1672348529100418,0.017570164054632187,0.1233944296836853,                        0.09066187590360641,0.0030543887987732887,0.0966799333691597,                        0.992968738079071,0.8125
999050,1707715442.7608197,                        0.28174132108688354,0.010890457779169083,0.1220131665468216,                        0.10821101069450378,0.0009222646476700902,0.4886699318885803,                        0.9906250238418579,0.796875
999075,1707715449.264143,                        0.20033672451972961,0.017457658424973488,0.1178254783153534,                        0.06333207339048386,0.000978086027316749,0.2507230043411255,                        0.9910155534744263,0.828125
999100,1707715455.7181258,                        0.26113346219062805,0.02256542071700096,0.11920587718486786,                        0.05053747445344925,0.000890043331310153,0.4457845687866211,                        0.996874988079071,0.90625
999125,1707715462.2206798,                        1.0278329849243164,0.013737404718995094,0.12022077292203903,                        1.5282326936721802,0.0045847464352846146,1.5469493865966797,                        0.9925781488418579,0.765625
999150,1707715468.669804,                        0.7826487421989441,0.016817254945635796,0.12722185254096985,                        0.9856751561164856,0.003851111512631178,1.2451905012130737,                        0.9906250238418579,0.765625
999175,1707715475.1465774,                        0.18210646510124207,0.015048755332827568,0.1293502151966095,                        0.10627630352973938,0.0024070371873676777,0.12480015307664871,                        0.990234375,0.765625
999200,1707715481.615952,                        0.41282516717910767,0.022414255887269974,0.12279457598924637,                        0.7354100346565247,0.002485375851392746,0.2564878463745117,                        0.9917969107627869,0.765625
999225,1707715488.1121109,                        0.15789026021957397,0.01799952983856201,0.12323974072933197,                        0.05772508680820465,0.0006687206914648414,0.09980926662683487,                        0.989062488079071,0.71875
999250,1707715494.5792737,                        0.24651497602462769,0.030414681881666183,0.12219001352787018,                        0.12513485550880432,0.0007849585963413119,0.28893938660621643,                        0.9886719584465027,0.75
999275,1707715501.0905178,                        0.26365160942077637,0.036857377737760544,0.12762023508548737,                        0.19668447971343994,0.0030551175586879253,0.2371905893087387,                        0.9910155534744263,0.8125
999300,1707715507.5438476,                        0.14720763266086578,0.009335184469819069,0.12145646661520004,                        0.055245596915483475,0.00047848792746663094,0.10020959377288818,                        0.991015613079071,0.734375
999325,1707715514.0318675,                        0.21426573395729065,0.0628698468208313,0.12701372802257538,                        0.07256578654050827,0.000712060194928199,0.11384076625108719,                        0.987500011920929,0.65625
999350,1707715520.5039625,                        0.23425528407096863,0.03604061156511307,0.12120117992162704,                        0.2753404378890991,0.0006913789547979832,0.0816807672381401,                        0.9882811903953552,0.71875
999375,1707715527.0423002,                        0.3680747151374817,0.027210986241698265,0.12475337088108063,                        0.6453827023506165,0.0013092515291646123,0.1776369959115982,                        0.989453136920929,0.75
999400,1707715533.4997776,                        0.2370935082435608,0.02942308783531189,0.12953825294971466,                        0.08698078989982605,0.001114132348448038,0.28029415011405945,                        0.9902344346046448,0.78125
999425,1707715539.9820182,                        0.2362249195575714,0.011591178365051746,0.11643152683973312,                        0.2032105028629303,0.0006158336182124913,0.2538739740848541,                        0.992968738079071,0.8125
999450,1707715546.44489,                        0.15603750944137573,0.022150833159685135,0.12103717029094696,                        0.027103915810585022,0.001360592432320118,0.11523152142763138,                        0.9894530773162842,0.765625
999475,1707715552.959003,                        0.3355751633644104,0.00510477414354682,0.11794697493314743,                        0.18181797862052917,0.0010333367390558124,0.6238491535186768,                        0.991015613079071,0.796875
999500,1707715559.419101,                        0.38523027300834656,0.021242031827569008,0.1252373605966568,                        0.23965086042881012,0.004178612492978573,0.6563711762428284,                        0.994140625,0.8125
999525,1707715565.9269762,                        0.3036273717880249,0.055601246654987335,0.1211673840880394,                        0.33065539598464966,0.002472450491040945,0.1907074749469757,                        0.9878906011581421,0.71875
999550,1707715572.3741877,                        0.3115957975387573,0.03967536240816116,0.12401377409696579,                        0.5510542988777161,0.0016568084247410297,0.04365584999322891,                        0.9937500357627869,0.8125
999575,1707715578.8885458,                        0.16311709582805634,0.013703661970794201,0.1247321292757988,                        0.11491923779249191,0.0010522899683564901,0.07024292647838593,                        0.9929687976837158,0.828125
999600,1707715585.3386106,                        0.3006793260574341,0.011973549611866474,0.12276235222816467,                        0.2959543764591217,0.002061663893982768,0.357430636882782,                        0.9941405653953552,0.859375
999625,1707715591.836575,                        0.17856842279434204,0.0366489514708519,0.1226191520690918,                        0.11429764330387115,0.0008972217328846455,0.05132214352488518,                        0.990234375,0.75
999650,1707715598.288621,                        0.2027009129524231,0.03693295642733574,0.1239556223154068,                        0.07933700084686279,0.0008189143263734877,0.16251486539840698,                        0.9906249642372131,0.765625
999675,1707715604.759594,                        0.13294394314289093,0.015386687591671944,0.11871179938316345,                        0.03377380967140198,0.0003625864046625793,0.06094164401292801,                        0.9878906607627869,0.734375
999700,1707715611.2137158,                        0.20771782100200653,0.0035986960865557194,0.11823813617229462,                        0.2730734646320343,0.004596100188791752,0.10713215917348862,                        0.9937499761581421,0.796875
999725,1707715617.717664,                        0.28013864159584045,0.015838244929909706,0.12652792036533356,                        0.3010779023170471,0.001033176900818944,0.2625703811645508,                        0.9886718988418579,0.703125
999750,1707715624.1552596,                        0.20041204988956451,0.028001006692647934,0.12679709494113922,                        0.1103597953915596,0.0016830646200105548,0.14566782116889954,                        0.9925781488418579,0.796875
999775,1707715630.6279578,                        0.23008783161640167,0.012741699814796448,0.112294040620327,                        0.19239602982997894,0.001247959677129984,0.250108003616333,                        0.9898437261581421,0.75
999800,1707715637.0753114,                        0.38777434825897217,0.013943187892436981,0.11972164362668991,                        0.11535198241472244,0.004446523729711771,0.8270012736320496,                        0.9894530773162842,0.734375
999825,1707715643.5504224,                        0.1693967878818512,0.04073873162269592,0.1284732073545456,                        0.04985649138689041,0.0005670625250786543,0.057253602892160416,                        0.989453136920929,0.734375
999850,1707715650.0091414,                        0.17851516604423523,0.02905220165848732,0.11795848608016968,                        0.12363386899232864,0.0031684814020991325,0.07651131600141525,                        0.991015613079071,0.8125
999875,1707715656.5151837,                        0.20703881978988647,0.015312450006604195,0.12048429250717163,                        0.04113978147506714,0.0003000831638928503,0.2964372932910919,                        0.9906250238418579,0.765625
999900,1707715662.9624667,                        0.14806528389453888,0.011277816258370876,0.12384510785341263,                        0.0658566877245903,0.0023902456741780043,0.07809851318597794,                        0.9871094226837158,0.71875
999925,1707715669.4593153,                        0.20293226838111877,0.018133895471692085,0.11896632611751556,                        0.05097966268658638,0.0030327788554131985,0.2645663321018219,                        0.9917967915534973,0.765625
999950,1707715675.912698,                        0.15305358171463013,0.014648271724581718,0.118897445499897,                        0.05900702625513077,0.0012429548660293221,0.10385745018720627,                        0.9878906011581421,0.703125
999975,1707715682.3894138,                        0.279333233833313,0.013084860518574715,0.1166909858584404,                        0.5289926528930664,0.001942659611813724,0.06483184546232224,                        0.990234375,0.78125
1000000,1707715688.8391752,                        0.3439822793006897,0.020923003554344177,0.12589319050312042,                        0.26125314831733704,0.0009198565967381,0.4999582767486572,                        0.9874999523162842,0.765625
1000025,1707715695.3838894,                        0.25903719663619995,0.03857569396495819,0.11748502403497696,                        0.20932471752166748,0.001850026659667492,0.2299843281507492,                        0.9945312142372131,0.84375
1000050,1707715701.8456807,                        0.38816946744918823,0.07968981564044952,0.12273643165826797,                        0.27343276143074036,0.002647386398166418,0.4453442692756653,                        0.991406261920929,0.796875
1000075,1707715708.3627884,                        0.1577274054288864,0.022164233028888702,0.12251483649015427,                        0.0528375618159771,0.0015115805435925722,0.09124099463224411,                        0.994140625,0.859375
1000100,1707715714.8251636,                        0.25983792543411255,0.027214258909225464,0.12401946634054184,                        0.08300173282623291,0.0008386066765524447,0.38152313232421875,                        0.989062488079071,0.734375
1000125,1707715721.319787,                        0.21515528857707977,0.05272730439901352,0.12017767131328583,                        0.06629607826471329,0.0016465609660372138,0.1730397790670395,                        0.9921874403953552,0.859375
1000150,1707715727.7812428,                        0.3472490906715393,0.009969403967261314,0.11861664801836014,                        0.5225484371185303,0.0036309524439275265,0.3015446066856384,                        0.9921875,0.8125
1000175,1707715734.2632744,                        0.19273123145103455,0.06786977499723434,0.12339094281196594,                        0.0663742795586586,0.0007443738868460059,0.04060881584882736,                        0.989453136920929,0.75
1000200,1707715740.7263203,                        0.2631688714027405,0.018844954669475555,0.11803403496742249,                        0.19012629985809326,0.0014479280216619372,0.3277537226676941,                        0.9906249642372131,0.828125
1000225,1707715747.2010438,                        0.17376823723316193,0.020598817616701126,0.12321525812149048,                        0.11523016542196274,0.0011371284490451217,0.08615929633378983,                        0.9878906607627869,0.71875
1000250,1707715753.6554477,                        0.2693309783935547,0.008223110809922218,0.11424606293439865,                        0.08443012088537216,0.00237185787409544,0.4979424774646759,                        0.9921875,0.796875
1000275,1707715760.1365488,                        0.3585398495197296,0.04968804866075516,0.12521091103553772,                        0.19871936738491058,0.0032906841952353716,0.5144686698913574,                        0.9921875,0.796875
1000300,1707715766.5848646,                        0.15025430917739868,0.01096046157181263,0.1223435178399086,                        0.06934674829244614,0.0013488965341821313,0.08775839954614639,                        0.9914062023162842,0.828125
1000325,1707715773.0859447,                        0.8082144856452942,0.02043903060257435,0.125613272190094,                        0.9346451163291931,0.0027382648549973965,1.3745014667510986,                        0.9964843988418579,0.890625
1000350,1707715779.5309403,                        0.2866322696208954,0.012336148880422115,0.12322118878364563,                        0.3301723301410675,0.0007850920083001256,0.2753100097179413,                        0.9917968511581421,0.765625
1000375,1707715786.0385437,                        0.18971286714076996,0.04218234494328499,0.12588824331760406,                        0.04090694710612297,0.0012122882762923837,0.13492855429649353,                        0.992968738079071,0.828125
1000400,1707715792.487996,                        0.7361962795257568,0.02246762439608574,0.1291823536157608,                        1.1375113725662231,0.002636695047840476,0.9159913063049316,                        0.9925780892372131,0.78125
1000425,1707715798.9656718,                        0.2723862826824188,0.1246146559715271,0.12152454257011414,                        0.09236431866884232,0.0015047325287014246,0.0948917418718338,                        0.9882813692092896,0.703125
1000450,1707715805.4144943,                        0.19447362422943115,0.017600156366825104,0.11744976788759232,                        0.13007381558418274,0.0007265199674293399,0.16515347361564636,                        0.991015613079071,0.734375
1000475,1707715811.9315598,                        0.26151466369628906,0.009279145859181881,0.12163423746824265,                        0.13095302879810333,0.0019014982972294092,0.4038449227809906,                        0.9929687976837158,0.75
1000500,1707715818.383396,                        0.22687798738479614,0.027815232053399086,0.12768864631652832,                        0.18255425989627838,0.001879870891571045,0.15988677740097046,                        0.992968738079071,0.828125
1000525,1707715824.9017742,                        0.39956551790237427,0.016911547631025314,0.11817939579486847,                        0.42369726300239563,0.0030754192266613245,0.5532920360565186,                        0.991406261920929,0.8125
1000550,1707715831.3549976,                        0.31865373253822327,0.010951156727969646,0.11318524926900864,                        0.03613409772515297,0.0020930939354002476,0.7044848799705505,                        0.994140625,0.8125
1000575,1707715837.854265,                        0.20046600699424744,0.0254905316978693,0.12034852057695389,                        0.10404032468795776,0.003846854204311967,0.17449310421943665,                        0.994921863079071,0.859375
1000600,1707715844.305805,                        0.19517123699188232,0.040325842797756195,0.12106572836637497,                        0.1664159595966339,0.003503798972815275,0.0435672327876091,                        0.9925780892372131,0.78125
1000625,1707715850.8322475,                        0.5336177349090576,0.013839329592883587,0.1226203590631485,                        0.7887742519378662,0.0020629935897886753,0.6352065801620483,                        0.9933593273162842,0.828125
1000650,1707715857.282963,                        0.7477554082870483,0.025414884090423584,0.12076190114021301,                        1.005434513092041,0.002504086121916771,1.0979584455490112,                        0.9921875,0.859375
1000675,1707715863.7599096,                        0.14260044693946838,0.007876543328166008,0.12058790028095245,                        0.05996638163924217,0.002108369255438447,0.08553513139486313,                        0.989062488079071,0.765625
1000700,1707715870.2163262,                        0.32551926374435425,0.015065046958625317,0.12872256338596344,                        0.42051616311073303,0.002988899825140834,0.28953590989112854,                        0.9906250238418579,0.828125
1000725,1707715876.7177043,                        0.19585485756397247,0.01854640245437622,0.12491261959075928,                        0.06804996728897095,0.0006491110543720424,0.21004755795001984,                        0.9925782084465027,0.828125
1000750,1707715883.1611488,                        0.249052494764328,0.051963020116090775,0.12426145374774933,                        0.30283963680267334,0.000437199225416407,0.04303445667028427,                        0.9875000715255737,0.8125
1000775,1707715889.6624615,                        0.4542044997215271,0.06394155323505402,0.12676838040351868,                        0.4699549078941345,0.0005861212266609073,0.5134145021438599,                        0.9921874403953552,0.8125
1000800,1707715896.1080637,                        0.15562854707241058,0.013701127842068672,0.12192414700984955,                        0.06275171041488647,0.0008017769432626665,0.10472755134105682,                        0.99609375,0.890625
1000825,1707715902.6206312,                        0.24054934084415436,0.03619174286723137,0.12129099667072296,                        0.10220945626497269,0.0010953537421301007,0.274659663438797,                        0.9933593273162842,0.8125
1000850,1707715909.0753963,                        0.2196635752916336,0.007513535209000111,0.11632031947374344,                        0.07538527250289917,0.0003973974962718785,0.34058332443237305,                        0.9925780892372131,0.859375
