loss,ce,kl,logp,qed,sas,accuracy,prec
1.7700395584106445,1.7700389623641968,7.204650402069092,2.2657556533813477,0.014416472055017948,3.244311809539795,0.68505859375,0.0
2.1190245151519775,2.1190237998962402,9.818964004516602,2.78644061088562,0.03049888089299202,2.377596855163574,0.66455078125,0.0
2.3651552200317383,2.365154266357422,9.456480026245117,3.258082866668701,0.014596212655305862,2.5342354774475098,0.64794921875,0.0
2.0656604766845703,2.065659523010254,8.694297790527344,2.2199783325195312,0.010801665484905243,1.0956636667251587,0.69287109375,0.0
2.261507034301758,2.2615060806274414,8.023843765258789,3.037837505340576,0.011869804002344608,2.457973003387451,0.67578125,0.0
1.8159260749816895,1.815925121307373,7.25251579284668,2.3684751987457275,0.006194977089762688,2.508301258087158,0.7314453125,0.0
1.6324025392532349,1.632401466369629,7.578786849975586,1.9954642057418823,0.005877549294382334,2.1322429180145264,0.7626953125,0.0
1.7306824922561646,1.730681300163269,8.163402557373047,1.8837498426437378,0.004588270094245672,1.3938591480255127,0.74755859375,0.0
1.9713683128356934,1.9713670015335083,7.616183757781982,1.5712175369262695,0.004844672046601772,1.479614019393921,0.72705078125,0.0
1.6143180131912231,1.6143165826797485,8.035287857055664,1.8832950592041016,0.006781807169318199,1.3779211044311523,0.7578125,0.0
1.8055744171142578,1.805572509765625,9.135730743408203,1.2195966243743896,0.006197584792971611,0.7076334953308105,0.73828125,0.0
1.7201728820800781,1.7201709747314453,8.528105735778809,1.521172285079956,0.006377249024808407,0.7131975889205933,0.748046875,0.0
1.4482543468475342,1.4482520818710327,9.141167640686035,1.6106956005096436,0.00478889886289835,1.234262228012085,0.771484375,0.0
1.6115243434906006,1.61152184009552,9.010086059570312,1.1410408020019531,0.004365275613963604,0.6522313952445984,0.76025390625,0.0
1.6609890460968018,1.6609861850738525,9.530096054077148,1.4653289318084717,0.006881376262754202,0.8103647232055664,0.7548828125,0.0
1.4168071746826172,1.4168037176132202,10.25152587890625,1.1761951446533203,0.0033722000662237406,1.1617070436477661,0.78271484375,0.0
1.4048954248428345,1.4048911333084106,11.558090209960938,1.4789401292800903,0.004613868426531553,1.0176823139190674,0.77587890625,0.0
1.368107557296753,1.368103265762329,10.343484878540039,1.6384203433990479,0.005255879834294319,1.045164942741394,0.7802734375,0.0
1.2729835510253906,1.272978663444519,10.87624740600586,1.4988198280334473,0.006198507267981768,0.927047610282898,0.798828125,0.0
1.4465408325195312,1.446535348892212,11.02692985534668,1.2491519451141357,0.00581930298358202,0.7459096312522888,0.7646484375,0.0
1.2758710384368896,1.2758641242980957,12.429346084594727,0.9527554512023926,0.003109227865934372,0.45911574363708496,0.79296875,0.0
1.1568306684494019,1.1568233966827393,11.837102890014648,1.1945056915283203,0.003426860785111785,0.5705062747001648,0.80126953125,0.0
1.1445249319076538,1.1445173025131226,11.237321853637695,1.3004481792449951,0.004667381756007671,0.7423998117446899,0.80615234375,0.0
1.300549864768982,1.3005409240722656,11.936553955078125,1.08452570438385,0.005963142029941082,0.6966341137886047,0.77978515625,0.0
1.2979240417480469,1.2979141473770142,11.946341514587402,1.035386085510254,0.00523072574287653,0.7982160449028015,0.7734375,0.0
1.0505579710006714,1.050546646118164,12.422457695007324,0.8190032243728638,0.003680555382743478,0.8734815120697021,0.81298828125,0.0
1.0530275106430054,1.0530146360397339,12.833127975463867,1.1300638914108276,0.0031795313116163015,0.7867302298545837,0.8173828125,0.015625
1.1047956943511963,1.1047793626785278,14.655056953430176,0.8280822038650513,0.0038137398660182953,0.8200358152389526,0.8017578125,0.0
1.0897713899612427,1.0897550582885742,13.30327033996582,0.8413177132606506,0.003383341245353222,0.7775411605834961,0.79541015625,0.0
0.9655543565750122,0.9655332565307617,15.501617431640625,0.9513559341430664,0.006587783340364695,0.9735403060913086,0.81201171875,0.015625
0.9794153571128845,0.9793933629989624,14.635477066040039,0.7277249097824097,0.0035100867971777916,0.7463536858558655,0.80810546875,0.0
0.9911745190620422,0.9911494255065918,15.109687805175781,0.6813185811042786,0.0035312946420162916,0.5492263436317444,0.80029296875,0.0
0.896774411201477,0.8967447876930237,16.12575912475586,0.9788023233413696,0.0033135616686195135,0.6341027021408081,0.8212890625,0.0
0.9690694212913513,0.9690374732017517,15.746377944946289,0.8348445892333984,0.003080233233049512,0.5057457089424133,0.81103515625,0.015625
0.9905621409416199,0.9905282855033875,15.111749649047852,0.755172073841095,0.004974900744855404,0.5568193197250366,0.79638671875,0.015625
0.9124367237091064,0.9123952984809875,16.72660255432129,1.0395066738128662,0.005429939832538366,0.5696250200271606,0.81005859375,0.015625
0.704887330532074,0.7048410773277283,16.89873504638672,0.572826623916626,0.0028602108359336853,0.33187487721443176,0.83740234375,0.015625
0.9459719657897949,0.9459309577941895,13.5645112991333,0.9127839803695679,0.004267407115548849,0.40098869800567627,0.806640625,0.0
0.7479155659675598,0.7478600740432739,16.617233276367188,0.7244146466255188,0.005021489225327969,0.4597432017326355,0.83203125,0.0
0.8144842982292175,0.81442791223526,15.294621467590332,0.7272937893867493,0.0027121654711663723,0.43472206592559814,0.81591796875,0.015625
0.6956788301467896,0.695616602897644,15.276094436645508,0.7333792448043823,0.004464968107640743,0.5975332260131836,0.828125,0.015625
